date,name,category,value
1990-01-01,Antigua and Barbuda,Caribbean,2775.86
1991-01-01,Antigua and Barbuda,Caribbean,2894.79
1992-01-01,Antigua and Barbuda,Caribbean,3023.72
1993-01-01,Antigua and Barbuda,Caribbean,3164.72
1994-01-01,Antigua and Barbuda,Caribbean,3315.72
1995-01-01,Antigua and Barbuda,Caribbean,3474.36
1996-01-01,Antigua and Barbuda,Caribbean,3632.25
1997-01-01,Antigua and Barbuda,Caribbean,3781.69
1998-01-01,Antigua and Barbuda,Caribbean,3943.44
1999-01-01,Antigua and Barbuda,Caribbean,4102.97
2000-01-01,Antigua and Barbuda,Caribbean,4253.39
2001-01-01,Antigua and Barbuda,Caribbean,4385.15
2002-01-01,Antigua and Barbuda,Caribbean,4504.0
2003-01-01,Antigua and Barbuda,Caribbean,4609.28
2004-01-01,Antigua and Barbuda,Caribbean,4768.16
2005-01-01,Antigua and Barbuda,Caribbean,4921.67
2006-01-01,Antigua and Barbuda,Caribbean,5077.2
2007-01-01,Antigua and Barbuda,Caribbean,5216.63
2008-01-01,Antigua and Barbuda,Caribbean,5353.32
2009-01-01,Antigua and Barbuda,Caribbean,5489.48
2010-01-01,Antigua and Barbuda,Caribbean,5680.61
2011-01-01,Antigua and Barbuda,Caribbean,5876.62
2012-01-01,Antigua and Barbuda,Caribbean,5994.84
2013-01-01,Antigua and Barbuda,Caribbean,6101.45
2014-01-01,Antigua and Barbuda,Caribbean,6200.04
2015-01-01,Antigua and Barbuda,Caribbean,6285.41
2016-01-01,Antigua and Barbuda,Caribbean,6361.65
2017-01-01,Antigua and Barbuda,Caribbean,6423.68
2018-01-01,Antigua and Barbuda,Caribbean,6475.7
2019-01-01,Antigua and Barbuda,Caribbean,6519.29
1990-01-01,Bahamas,Caribbean,13517.49
1991-01-01,Bahamas,Caribbean,13711.5
1992-01-01,Bahamas,Caribbean,13869.07
1993-01-01,Bahamas,Caribbean,14005.05
1994-01-01,Bahamas,Caribbean,14152.03
1995-01-01,Bahamas,Caribbean,14331.86
1996-01-01,Bahamas,Caribbean,14548.01
1997-01-01,Bahamas,Caribbean,14799.45
1998-01-01,Bahamas,Caribbean,15088.29
1999-01-01,Bahamas,Caribbean,15373.71
2000-01-01,Bahamas,Caribbean,15657.79
2001-01-01,Bahamas,Caribbean,15964.15
2002-01-01,Bahamas,Caribbean,16290.53
2003-01-01,Bahamas,Caribbean,16649.48
2004-01-01,Bahamas,Caribbean,17047.94
2005-01-01,Bahamas,Caribbean,17440.06
2006-01-01,Bahamas,Caribbean,17834.62
2007-01-01,Bahamas,Caribbean,18250.84
2008-01-01,Bahamas,Caribbean,18680.76
2009-01-01,Bahamas,Caribbean,19082.72
2010-01-01,Bahamas,Caribbean,19479.89
2011-01-01,Bahamas,Caribbean,19875.36
2012-01-01,Bahamas,Caribbean,20227.58
2013-01-01,Bahamas,Caribbean,20535.66
2014-01-01,Bahamas,Caribbean,20735.92
2015-01-01,Bahamas,Caribbean,20873.92
2016-01-01,Bahamas,Caribbean,20993.32
2017-01-01,Bahamas,Caribbean,21114.68
2018-01-01,Bahamas,Caribbean,21356.63
2019-01-01,Bahamas,Caribbean,21603.84
1990-01-01,Barbados,Caribbean,19880.59
1991-01-01,Barbados,Caribbean,19949.93
1992-01-01,Barbados,Caribbean,20021.44
1993-01-01,Barbados,Caribbean,20109.08
1994-01-01,Barbados,Caribbean,20221.73
1995-01-01,Barbados,Caribbean,20359.72
1996-01-01,Barbados,Caribbean,20522.51
1997-01-01,Barbados,Caribbean,20692.65
1998-01-01,Barbados,Caribbean,20860.49
1999-01-01,Barbados,Caribbean,21016.88
2000-01-01,Barbados,Caribbean,21141.09
2001-01-01,Barbados,Caribbean,21223.87
2002-01-01,Barbados,Caribbean,21278.84
2003-01-01,Barbados,Caribbean,21303.28
2004-01-01,Barbados,Caribbean,21316.47
2005-01-01,Barbados,Caribbean,21294.2
2006-01-01,Barbados,Caribbean,21203.62
2007-01-01,Barbados,Caribbean,21042.39
2008-01-01,Barbados,Caribbean,20917.3
2009-01-01,Barbados,Caribbean,20778.81
2010-01-01,Barbados,Caribbean,20652.21
2011-01-01,Barbados,Caribbean,20528.69
2012-01-01,Barbados,Caribbean,20356.26
2013-01-01,Barbados,Caribbean,20277.77
2014-01-01,Barbados,Caribbean,20356.66
2015-01-01,Barbados,Caribbean,20440.54
2016-01-01,Barbados,Caribbean,20531.25
2017-01-01,Barbados,Caribbean,20604.1
2018-01-01,Barbados,Caribbean,20646.88
2019-01-01,Barbados,Caribbean,20647.77
1990-01-01,Belize,Caribbean,13655.38
1991-01-01,Belize,Caribbean,13822.75
1992-01-01,Belize,Caribbean,14029.5
1993-01-01,Belize,Caribbean,14293.15
1994-01-01,Belize,Caribbean,14602.63
1995-01-01,Belize,Caribbean,14962.35
1996-01-01,Belize,Caribbean,15380.65
1997-01-01,Belize,Caribbean,15850.66
1998-01-01,Belize,Caribbean,16391.04
1999-01-01,Belize,Caribbean,17017.91
2000-01-01,Belize,Caribbean,17712.51
2001-01-01,Belize,Caribbean,18511.02
2002-01-01,Belize,Caribbean,19397.24
2003-01-01,Belize,Caribbean,20293.47
2004-01-01,Belize,Caribbean,21386.47
2005-01-01,Belize,Caribbean,22594.1
2006-01-01,Belize,Caribbean,23800.05
2007-01-01,Belize,Caribbean,24990.61
2008-01-01,Belize,Caribbean,26090.46
2009-01-01,Belize,Caribbean,27160.57
2010-01-01,Belize,Caribbean,28243.68
2011-01-01,Belize,Caribbean,29316.17
2012-01-01,Belize,Caribbean,30389.15
2013-01-01,Belize,Caribbean,31485.87
2014-01-01,Belize,Caribbean,32651.76
2015-01-01,Belize,Caribbean,33777.71
2016-01-01,Belize,Caribbean,34920.43
2017-01-01,Belize,Caribbean,36079.15
2018-01-01,Belize,Caribbean,37247.79
2019-01-01,Belize,Caribbean,38407.51
1990-01-01,Cuba,Caribbean,2709132.2
1991-01-01,Cuba,Caribbean,2761268.97
1992-01-01,Cuba,Caribbean,2806077.17
1993-01-01,Cuba,Caribbean,2845199.42
