date,name,category,value
1990-01-01,Antigua and Barbuda,Caribbean,920.81
1991-01-01,Antigua and Barbuda,Caribbean,960.83
1992-01-01,Antigua and Barbuda,Caribbean,1006.79
1993-01-01,Antigua and Barbuda,Caribbean,1057.98
1994-01-01,Antigua and Barbuda,Caribbean,1113.29
1995-01-01,Antigua and Barbuda,Caribbean,1171.81
1996-01-01,Antigua and Barbuda,Caribbean,1230.76
1997-01-01,Antigua and Barbuda,Caribbean,1287.42
1998-01-01,Antigua and Barbuda,Caribbean,1348.32
1999-01-01,Antigua and Barbuda,Caribbean,1408.38
2000-01-01,Antigua and Barbuda,Caribbean,1464.85
2001-01-01,Antigua and Barbuda,Caribbean,1514.99
2002-01-01,Antigua and Barbuda,Caribbean,1559.74
2003-01-01,Antigua and Barbuda,Caribbean,1597.22
2004-01-01,Antigua and Barbuda,Caribbean,1649.07
2005-01-01,Antigua and Barbuda,Caribbean,1696.63
2006-01-01,Antigua and Barbuda,Caribbean,1744.69
2007-01-01,Antigua and Barbuda,Caribbean,1783.71
2008-01-01,Antigua and Barbuda,Caribbean,1821.56
2009-01-01,Antigua and Barbuda,Caribbean,1857.77
2010-01-01,Antigua and Barbuda,Caribbean,1906.41
2011-01-01,Antigua and Barbuda,Caribbean,1954.29
2012-01-01,Antigua and Barbuda,Caribbean,1978.86
2013-01-01,Antigua and Barbuda,Caribbean,2000.76
2014-01-01,Antigua and Barbuda,Caribbean,2021.0
2015-01-01,Antigua and Barbuda,Caribbean,2036.4
2016-01-01,Antigua and Barbuda,Caribbean,2046.7
2017-01-01,Antigua and Barbuda,Caribbean,2054.75
2018-01-01,Antigua and Barbuda,Caribbean,2057.84
2019-01-01,Antigua and Barbuda,Caribbean,2057.63
1990-01-01,Bahamas,Caribbean,3439.04
1991-01-01,Bahamas,Caribbean,3477.17
1992-01-01,Bahamas,Caribbean,3511.77
1993-01-01,Bahamas,Caribbean,3545.67
1994-01-01,Bahamas,Caribbean,3587.39
1995-01-01,Bahamas,Caribbean,3640.08
1996-01-01,Bahamas,Caribbean,3701.84
1997-01-01,Bahamas,Caribbean,3772.02
1998-01-01,Bahamas,Caribbean,3852.62
1999-01-01,Bahamas,Caribbean,3931.56
2000-01-01,Bahamas,Caribbean,4008.48
2001-01-01,Bahamas,Caribbean,4088.36
2002-01-01,Bahamas,Caribbean,4169.69
2003-01-01,Bahamas,Caribbean,4252.37
2004-01-01,Bahamas,Caribbean,4339.35
2005-01-01,Bahamas,Caribbean,4418.95
2006-01-01,Bahamas,Caribbean,4499.08
2007-01-01,Bahamas,Caribbean,4575.87
2008-01-01,Bahamas,Caribbean,4650.07
2009-01-01,Bahamas,Caribbean,4713.14
2010-01-01,Bahamas,Caribbean,4767.06
2011-01-01,Bahamas,Caribbean,4813.96
2012-01-01,Bahamas,Caribbean,4843.43
2013-01-01,Bahamas,Caribbean,4860.16
2014-01-01,Bahamas,Caribbean,4852.55
2015-01-01,Bahamas,Caribbean,4832.45
2016-01-01,Bahamas,Caribbean,4808.62
2017-01-01,Bahamas,Caribbean,4788.66
2018-01-01,Bahamas,Caribbean,4837.66
2019-01-01,Bahamas,Caribbean,4893.29
1990-01-01,Barbados,Caribbean,4717.8
1991-01-01,Barbados,Caribbean,4722.28
1992-01-01,Barbados,Caribbean,4727.47
1993-01-01,Barbados,Caribbean,4737.03
1994-01-01,Barbados,Caribbean,4754.18
1995-01-01,Barbados,Caribbean,4779.62
1996-01-01,Barbados,Caribbean,4815.23
1997-01-01,Barbados,Caribbean,4854.73
1998-01-01,Barbados,Caribbean,4895.08
1999-01-01,Barbados,Caribbean,4931.4
2000-01-01,Barbados,Caribbean,4954.71
2001-01-01,Barbados,Caribbean,4968.09
2002-01-01,Barbados,Caribbean,4975.56
2003-01-01,Barbados,Caribbean,4980.03
2004-01-01,Barbados,Caribbean,4990.77
2005-01-01,Barbados,Caribbean,5002.23
2006-01-01,Barbados,Caribbean,5001.92
2007-01-01,Barbados,Caribbean,4983.17
2008-01-01,Barbados,Caribbean,4998.21
2009-01-01,Barbados,Caribbean,5002.73
2010-01-01,Barbados,Caribbean,5002.3
2011-01-01,Barbados,Caribbean,4996.09
2012-01-01,Barbados,Caribbean,4972.78
2013-01-01,Barbados,Caribbean,4971.65
2014-01-01,Barbados,Caribbean,4996.01
2015-01-01,Barbados,Caribbean,5015.24
2016-01-01,Barbados,Caribbean,5027.06
2017-01-01,Barbados,Caribbean,5026.35
2018-01-01,Barbados,Caribbean,5010.7
2019-01-01,Barbados,Caribbean,4980.19
1990-01-01,Belize,Caribbean,2126.47
