date,name,category,value
2002,Taiwan (Province of China),East Asia,4612419.225
2003,Taiwan (Province of China),East Asia,4618067.112
2004,Taiwan (Province of China),East Asia,4622645.022
2005,Taiwan (Province of China),East Asia,4629785.904
2006,Taiwan (Province of China),East Asia,4633046.122
2007,Taiwan (Province of China),East Asia,4644487.706
2008,Taiwan (Province of China),East Asia,4656090.69
2009,Taiwan (Province of China),East Asia,4651234.918
2010,Taiwan (Province of China),East Asia,4633667.966
2011,Taiwan (Province of China),East Asia,4613267.376
2012,Taiwan (Province of China),East Asia,4596205.798
2013,Taiwan (Province of China),East Asia,4608881.245
2014,Taiwan (Province of China),East Asia,4620053.824
2015,Taiwan (Province of China),East Asia,4638699.861
2016,Taiwan (Province of China),East Asia,4634951.064
2017,Taiwan (Province of China),East Asia,4632587.371
2018,Taiwan (Province of China),East Asia,4626801.942
2019,Taiwan (Province of China),East Asia,4612609.528
1990,Cambodia,Southeast Asia,1240208.777
1991,Cambodia,Southeast Asia,1293223.848
1992,Cambodia,Southeast Asia,1349732.813
1993,Cambodia,Southeast Asia,1407109.701
1994,Cambodia,Southeast Asia,1463150.221
1995,Cambodia,Southeast Asia,1519568.608
1996,Cambodia,Southeast Asia,1575425.52
1997,Cambodia,Southeast Asia,1632802.693
1998,Cambodia,Southeast Asia,1690251.458
1999,Cambodia,Southeast Asia,1745168.309
2000,Cambodia,Southeast Asia,1789992.523
2001,Cambodia,Southeast Asia,1826386.303
2002,Cambodia,Southeast Asia,1856303.458
2003,Cambodia,Southeast Asia,1880622.014
2004,Cambodia,Southeast Asia,1900139.089
2005,Cambodia,Southeast Asia,1910446.615
2006,Cambodia,Southeast Asia,1925118.416
2007,Cambodia,Southeast Asia,1941972.046
2008,Cambodia,Southeast Asia,1958362.331
2009,Cambodia,Southeast Asia,1974861.597
2010,Cambodia,Southeast Asia,1991501.429
2011,Cambodia,Southeast Asia,2007947.702
2012,Cambodia,Southeast Asia,2025499.704
2013,Cambodia,Southeast Asia,2049384.252
2014,Cambodia,Southeast Asia,2078341.233
2015,Cambodia,Southeast Asia,2122060.394
2016,Cambodia,Southeast Asia,2174643.88
2017,Cambodia,Southeast Asia,2236221.814
2018,Cambodia,Southeast Asia,2303156.37
2019,Cambodia,Southeast Asia,2373559.505
1990,Indonesia,Southeast Asia,33342215.98
1991,Indonesia,Southeast Asia,34371917.58
1992,Indonesia,Southeast Asia,35473811.62
1993,Indonesia,Southeast Asia,36667152.24
1994,Indonesia,Southeast Asia,37978174.44
1995,Indonesia,Southeast Asia,39376896.01
1996,Indonesia,Southeast Asia,40851848.05
1997,Indonesia,Southeast Asia,42371807.82
1998,Indonesia,Southeast Asia,43895467.47
1999,Indonesia,Southeast Asia,45417678.99
2000,Indonesia,Southeast Asia,46912381.6
2001,Indonesia,Southeast Asia,48348401.58
2002,Indonesia,Southeast Asia,49656836.59
2003,Indonesia,Southeast Asia,50908478.49
2004,Indonesia,Southeast Asia,52161796.91
2005,Indonesia,Southeast Asia,53357146.89
2006,Indonesia,Southeast Asia,54523380.86
2007,Indonesia,Southeast Asia,55634489.61
2008,Indonesia,Southeast Asia,56676331.91
2009,Indonesia,Southeast Asia,57634789.33
2010,Indonesia,Southeast Asia,58471987.36
2011,Indonesia,Southeast Asia,59161999.53
2012,Indonesia,Southeast Asia,59700243.67
2013,Indonesia,Southeast Asia,60046700.5
2014,Indonesia,Southeast Asia,60231096.97
2015,Indonesia,Southeast Asia,60339803.71
2016,Indonesia,Southeast Asia,60450508.73
2017,Indonesia,Southeast Asia,60667413.86
2018,Indonesia,Southeast Asia,61020636.37
2019,Indonesia,Southeast Asia,61477057.23
1990,Lao People's Democratic Republic,Southeast Asia,528983.7475
1991,Lao People's Democratic Republic,Southeast Asia,537355.8201
1992,Lao People's Democratic Republic,Southeast Asia,547578.3274
1993,Lao People's Democratic Republic,Southeast Asia,559027.2257
1994,Lao People's Democratic Republic,Southeast Asia,571885.3271
1995,Lao People's Democratic Republic,Southeast Asia,585986.6527
1996,Lao People's Democratic Republic,Southeast Asia,601396.2012
1997,Lao People's Democratic Republic,Southeast Asia,617622.3825
1998,Lao People's Democratic Republic,Southeast Asia,634802.7887
1999,Lao People's Democratic Republic,Southeast Asia,653044.1588
2000,Lao People's Democratic Republic,Southeast Asia,671867.5845
2001,Lao People's Democratic Republic,Southeast Asia,691536.2966
2002,Lao People's Democratic Republic,Southeast Asia,711791.5928
2003,Lao People's Democratic Republic,Southeast Asia,732614.4485
2004,Lao People's Democratic Republic,Southeast Asia,755451.7766
2005,Lao People's Democratic Republic,Southeast Asia,781148.2396
2006,Lao People's Democratic Republic,Southeast Asia,809558.7975
2007,Lao People's Democratic Republic,Southeast Asia,843852.0635
2008,Lao People's Democratic Republic,Southeast Asia,879495.8348
2009,Lao People's Democratic Republic,Southeast Asia,917315.9159
2010,Lao People's Democratic Republic,Southeast Asia,956690.565
2011,Lao People's Democratic Republic,Southeast Asia,996827.89
2012,Lao People's Democratic Republic,Southeast Asia,1039068.201
2013,Lao People's Democratic Republic,Southeast Asia,1082329.058
2014,Lao People's Democratic Republic,Southeast Asia,1126836.396
2015,Lao People's Democratic Republic,Southeast Asia,1171227.829
2016,Lao People's Democratic Republic,Southeast Asia,1211063.1
2017,Lao People's Democratic Republic,Southeast Asia,1250959.433
2018,Lao People's Democratic Republic,Southeast Asia,1290657.087
2019,Lao People's Democratic Republic,Southeast Asia,1329454.093
1990,Malaysia,Southeast Asia,3180766.498
1991,Malaysia,Southeast Asia,3287554.121
1992,Malaysia,Southeast Asia,3403466.049
1993,Malaysia,Southeast Asia,3527963.716
1994,Malaysia,Southeast Asia,3658995.663
1995,Malaysia,Southeast Asia,3792474.493
1996,Malaysia,Southeast Asia,3931630.561
1997,Malaysia,Southeast Asia,4072277.353
1998,Malaysia,Southeast Asia,4210568.444
1999,Malaysia,Southeast Asia,4345935.888
2000,Malaysia,Southeast Asia,4472106.219
2001,Malaysia,Southeast Asia,4580515.283
2002,Malaysia,Southeast Asia,4675980.725
2003,Malaysia,Southeast Asia,4753047.202
2004,Malaysia,Southeast Asia,4804629.938
2005,Malaysia,Southeast Asia,4847127.942
2006,Malaysia,Southeast Asia,4889881.99
2007,Malaysia,Southeast Asia,4936761.143
2008,Malaysia,Southeast Asia,4978849.254
2009,Malaysia,Southeast Asia,5010671.227
2010,Malaysia,Southeast Asia,5038000.363
2011,Malaysia,Southeast Asia,5064140.558
2012,Malaysia,Southeast Asia,5102485.153
2013,Malaysia,Southeast Asia,5135351.108
2014,Malaysia,Southeast Asia,5170162.78
2015,Malaysia,Southeast Asia,5210868.037
2016,Malaysia,Southeast Asia,5257527.214
2017,Malaysia,Southeast Asia,5311808.383
2018,Malaysia,Southeast Asia,5376550.296
2019,Malaysia,Southeast Asia,5445585.46
1990,Maldives,Southeast Asia,32350.93856
1991,Maldives,Southeast Asia,33021.48921
1992,Maldives,Southeast Asia,33679.00768
1993,Maldives,Southeast Asia,34337.92206
1994,Maldives,Southeast Asia,35081.73212
1995,Maldives,Southeast Asia,35935.92829
1996,Maldives,Southeast Asia,36908.09891
1997,Maldives,Southeast Asia,37950.93738
1998,Maldives,Southeast Asia,38974.18619
1999,Maldives,Southeast Asia,39930.54208
2000,Maldives,Southeast Asia,40816.61427
2001,Maldives,Southeast Asia,41612.59897
2002,Maldives,Southeast Asia,42488.604
2003,Maldives,Southeast Asia,43543.39935
2004,Maldives,Southeast Asia,44834.43973
2005,Maldives,Southeast Asia,46514.31812
2006,Maldives,Southeast Asia,48710.46086
2007,Maldives,Southeast Asia,51677.86199
2008,Maldives,Southeast Asia,55407.59377
2009,Maldives,Southeast Asia,59843.71284
2010,Maldives,Southeast Asia,64846.25879
2011,Maldives,Southeast Asia,70453.1738
2012,Maldives,Southeast Asia,77136.23234
2013,Maldives,Southeast Asia,84215.90641
2014,Maldives,Southeast Asia,91746.1119
2015,Maldives,Southeast Asia,99391.57022
2016,Maldives,Southeast Asia,107169.7883
2017,Maldives,Southeast Asia,115059.5734
2018,Maldives,Southeast Asia,122950.5423
2019,Maldives,Southeast Asia,130783.97
1990,Myanmar,Southeast Asia,9073225.275
1991,Myanmar,Southeast Asia,9077333.285
1992,Myanmar,Southeast Asia,9075710.462
1993,Myanmar,Southeast Asia,9070875.194
1994,Myanmar,Southeast Asia,9062005.941
1995,Myanmar,Southeast Asia,9051346.437
1996,Myanmar,Southeast Asia,9045961.862
1997,Myanmar,Southeast Asia,9040572.361
1998,Myanmar,Southeast Asia,9030424.643
1999,Myanmar,Southeast Asia,9018269.11
2000,Myanmar,Southeast Asia,8991294.888
2001,Myanmar,Southeast Asia,8964014.364
2002,Myanmar,Southeast Asia,8920919.641
2003,Myanmar,Southeast Asia,8870243.373
2004,Myanmar,Southeast Asia,8803467.969
2005,Myanmar,Southeast Asia,8745315.996
2006,Myanmar,Southeast Asia,8687694.533
2007,Myanmar,Southeast Asia,8630885.821
2008,Myanmar,Southeast Asia,8569671.375
2009,Myanmar,Southeast Asia,8530653.739
2010,Myanmar,Southeast Asia,8534237.85
2011,Myanmar,Southeast Asia,8557113.332
2012,Myanmar,Southeast Asia,8608063.811
2013,Myanmar,Southeast Asia,8666224.142
2014,Myanmar,Southeast Asia,8762196.546
2015,Myanmar,Southeast Asia,8869667.124
2016,Myanmar,Southeast Asia,9006815.813
2017,Myanmar,Southeast Asia,9148183.621
2018,Myanmar,Southeast Asia,9301091.581
2019,Myanmar,Southeast Asia,9461944.937
1990,Philippines,Southeast Asia,13108222.86
1991,Philippines,Southeast Asia,13468377.19
1992,Philippines,Southeast Asia,13828682.13
1993,Philippines,Southeast Asia,14187072.29
1994,Philippines,Southeast Asia,14538791.33
1995,Philippines,Southeast Asia,14883315.74
1996,Philippines,Southeast Asia,15220727.42
1997,Philippines,Southeast Asia,15549790.11
1998,Philippines,Southeast Asia,15871928.2
1999,Philippines,Southeast Asia,16185567.57
2000,Philippines,Southeast Asia,16486567.06
2001,Philippines,Southeast Asia,16766497.94
2002,Philippines,Southeast Asia,17028299.4
2003,Philippines,Southeast Asia,17259877.1
2004,Philippines,Southeast Asia,17406372.5
2005,Philippines,Southeast Asia,17523554.37
2006,Philippines,Southeast Asia,17591269.62
2007,Philippines,Southeast Asia,17661411.33
2008,Philippines,Southeast Asia,17714589.12
2009,Philippines,Southeast Asia,17753691.11
2010,Philippines,Southeast Asia,17801459.22
2011,Philippines,Southeast Asia,17824499.69
2012,Philippines,Southeast Asia,17844189.93
2013,Philippines,Southeast Asia,17877983.62
2014,Philippines,Southeast Asia,17966798.46
2015,Philippines,Southeast Asia,18087361.95
2016,Philippines,Southeast Asia,18244156.19
2017,Philippines,Southeast Asia,18459841.66
2018,Philippines,Southeast Asia,18756350.68
2019,Philippines,Southeast Asia,19090126.59
1990,Sri Lanka,Southeast Asia,2606806.575
1991,Sri Lanka,Southeast Asia,2596544.988
1992,Sri Lanka,Southeast Asia,2585685.634
1993,Sri Lanka,Southeast Asia,2573961.416
1994,Sri Lanka,Southeast Asia,2560515.536
1995,Sri Lanka,Southeast Asia,2541109.04
1996,Sri Lanka,Southeast Asia,2515251.272
1997,Sri Lanka,Southeast Asia,2482992.655
1998,Sri Lanka,Southeast Asia,2446341.77
1999,Sri Lanka,Southeast Asia,2407219.827
2000,Sri Lanka,Southeast Asia,2366340.885
2001,Sri Lanka,Southeast Asia,2326761.968
2002,Sri Lanka,Southeast Asia,2298270.247
2003,Sri Lanka,Southeast Asia,2274785.63
2004,Sri Lanka,Southeast Asia,2250635.906
2005,Sri Lanka,Southeast Asia,2230948.899
2006,Sri Lanka,Southeast Asia,2219277.102
2007,Sri Lanka,Southeast Asia,2225333.098
2008,Sri Lanka,Southeast Asia,2237117.294
2009,Sri Lanka,Southeast Asia,2254639.65
2010,Sri Lanka,Southeast Asia,2277241.094
2011,Sri Lanka,Southeast Asia,2303918.513
2012,Sri Lanka,Southeast Asia,2335480.754
2013,Sri Lanka,Southeast Asia,2368858.033
2014,Sri Lanka,Southeast Asia,2410131.141
2015,Sri Lanka,Southeast Asia,2447801.169
2016,Sri Lanka,Southeast Asia,2485204.477
2017,Sri Lanka,Southeast Asia,2522452.035
2018,Sri Lanka,Southeast Asia,2553842.937
2019,Sri Lanka,Southeast Asia,2587368.394
1990,Thailand,Southeast Asia,11516693.02
1991,Thailand,Southeast Asia,11635880.66
1992,Thailand,Southeast Asia,11701429.99
1993,Thailand,Southeast Asia,11737228.36
1994,Thailand,Southeast Asia,11781568.54
1995,Thailand,Southeast Asia,11814752.47
1996,Thailand,Southeast Asia,11841288.28
1997,Thailand,Southeast Asia,11839023.35
1998,Thailand,Southeast Asia,11829291.67
1999,Thailand,Southeast Asia,11808741.5
2000,Thailand,Southeast Asia,11748028.64
2001,Thailand,Southeast Asia,11699978.54
2002,Thailand,Southeast Asia,11637704.37
2003,Thailand,Southeast Asia,11593904.87
2004,Thailand,Southeast Asia,11613603.58
2005,Thailand,Southeast Asia,11664955.69
2006,Thailand,Southeast Asia,11944446.47
2007,Thailand,Southeast Asia,12466014.55
2008,Thailand,Southeast Asia,12692557.98
2009,Thailand,Southeast Asia,12547981.14
2010,Thailand,Southeast Asia,12546811.52
2011,Thailand,Southeast Asia,12674093.68
2012,Thailand,Southeast Asia,12754325.15
2013,Thailand,Southeast Asia,12766828.85
2014,Thailand,Southeast Asia,12733888.37
2015,Thailand,Southeast Asia,12689139.76
2016,Thailand,Southeast Asia,12650773.71
2017,Thailand,Southeast Asia,12625299.53
2018,Thailand,Southeast Asia,12652223.24
2019,Thailand,Southeast Asia,12695916.05
1990,Timor-Leste,Southeast Asia,158864.3026
1991,Timor-Leste,Southeast Asia,161505.1995
1992,Timor-Leste,Southeast Asia,163706.174
1993,Timor-Leste,Southeast Asia,165580.5378
1994,Timor-Leste,Southeast Asia,167239.5287
1995,Timor-Leste,Southeast Asia,169022.5172
1996,Timor-Leste,Southeast Asia,170611.2555
1997,Timor-Leste,Southeast Asia,172142.2485
1998,Timor-Leste,Southeast Asia,173615.4094
1999,Timor-Leste,Southeast Asia,174783.2833
2000,Timor-Leste,Southeast Asia,176174.886
2001,Timor-Leste,Southeast Asia,178364.0081
2002,Timor-Leste,Southeast Asia,180957.3764
2003,Timor-Leste,Southeast Asia,184081.4348
2004,Timor-Leste,Southeast Asia,188306.5124
2005,Timor-Leste,Southeast Asia,193247.8156
2006,Timor-Leste,Southeast Asia,198947.8279
2007,Timor-Leste,Southeast Asia,205086.1974
2008,Timor-Leste,Southeast Asia,211815.7619
2009,Timor-Leste,Southeast Asia,218934.805
2010,Timor-Leste,Southeast Asia,224791.7845
2011,Timor-Leste,Southeast Asia,230929.9728
2012,Timor-Leste,Southeast Asia,237234.9363
2013,Timor-Leste,Southeast Asia,243712.374
2014,Timor-Leste,Southeast Asia,250107.4277
2015,Timor-Leste,Southeast Asia,255808.6265
2016,Timor-Leste,Southeast Asia,262142.6872
2017,Timor-Leste,Southeast Asia,268697.4728
2018,Timor-Leste,Southeast Asia,275607.0601
2019,Timor-Leste,Southeast Asia,282707.5977
1990,Viet Nam,Southeast Asia,11855353.52
1991,Viet Nam,Southeast Asia,12305023.64
1992,Viet Nam,Southeast Asia,12759535.3
1993,Viet Nam,Southeast Asia,13219667.59
1994,Viet Nam,Southeast Asia,13634481.91
1995,Viet Nam,Southeast Asia,14042342.19
1996,Viet Nam,Southeast Asia,14430812.08
1997,Viet Nam,Southeast Asia,14791536.48
1998,Viet Nam,Southeast Asia,15083905.55
1999,Viet Nam,Southeast Asia,15338065.31
2000,Viet Nam,Southeast Asia,15549467.75
2001,Viet Nam,Southeast Asia,15718296.63
2002,Viet Nam,Southeast Asia,15850871.91
2003,Viet Nam,Southeast Asia,15926875.7
2004,Viet Nam,Southeast Asia,15999578.84
2005,Viet Nam,Southeast Asia,16073176.53
2006,Viet Nam,Southeast Asia,16166012.73
2007,Viet Nam,Southeast Asia,16286614.57
2008,Viet Nam,Southeast Asia,16425016.66
2009,Viet Nam,Southeast Asia,16583773.47
2010,Viet Nam,Southeast Asia,16774666.1
2011,Viet Nam,Southeast Asia,16974465.86
2012,Viet Nam,Southeast Asia,17210209.41
2013,Viet Nam,Southeast Asia,17436063.01
2014,Viet Nam,Southeast Asia,17657077.1
2015,Viet Nam,Southeast Asia,17892246.9
2016,Viet Nam,Southeast Asia,18192606.1
2017,Viet Nam,Southeast Asia,18515534.33
2018,Viet Nam,Southeast Asia,18855061.52
2019,Viet Nam,Southeast Asia,19199684.88
1990,Fiji,Oceania,169265.4924
1991,Fiji,Oceania,169758.6668
1992,Fiji,Oceania,170404.6811
1993,Fiji,Oceania,171188.4737
1994,Fiji,Oceania,172116.2812
1995,Fiji,Oceania,173191.7424
1996,Fiji,Oceania,174485.457
1997,Fiji,Oceania,176080.655
1998,Fiji,Oceania,178082.5501
1999,Fiji,Oceania,180361.9897
2000,Fiji,Oceania,182651.889
2001,Fiji,Oceania,184790.8054
2002,Fiji,Oceania,186821.6491
2003,Fiji,Oceania,187241.2622
2004,Fiji,Oceania,187540.8989
2005,Fiji,Oceania,187464.2619
2006,Fiji,Oceania,187299.8799
2007,Fiji,Oceania,186934.7087
2008,Fiji,Oceania,186649.8815
2009,Fiji,Oceania,186581.3202
2010,Fiji,Oceania,186686.9317
2011,Fiji,Oceania,186786.4717
2012,Fiji,Oceania,187511.2884
2013,Fiji,Oceania,188043.083
2014,Fiji,Oceania,188438.0381
2015,Fiji,Oceania,188986.6904
2016,Fiji,Oceania,189637.0198
2017,Fiji,Oceania,190389.5522
2018,Fiji,Oceania,191234.2519
2019,Fiji,Oceania,192111.7498
1990,Kiribati,Oceania,21116.76764
1991,Kiribati,Oceania,21567.99576
1992,Kiribati,Oceania,21950.22102
1993,Kiribati,Oceania,22318.72127
1994,Kiribati,Oceania,22720.44757
1995,Kiribati,Oceania,23198.78836
1996,Kiribati,Oceania,23796.94055
1997,Kiribati,Oceania,24486.25352
1998,Kiribati,Oceania,25257.91526
1999,Kiribati,Oceania,26079.4045
2000,Kiribati,Oceania,26891.35773
2001,Kiribati,Oceania,27689.22342
2002,Kiribati,Oceania,28480.54922
2003,Kiribati,Oceania,29274.95838
2004,Kiribati,Oceania,30104.75238
2005,Kiribati,Oceania,30879.24013
2006,Kiribati,Oceania,31649.06948
2007,Kiribati,Oceania,32371.95711
2008,Kiribati,Oceania,33050.44077
2009,Kiribati,Oceania,33678.92622
2010,Kiribati,Oceania,34293.48575
2011,Kiribati,Oceania,34810.19483
2012,Kiribati,Oceania,35259.26721
2013,Kiribati,Oceania,35601.81226
2014,Kiribati,Oceania,35917.33832
2015,Kiribati,Oceania,36226.88998
2016,Kiribati,Oceania,36616.41923
2017,Kiribati,Oceania,37038.69146
2018,Kiribati,Oceania,37466.27342
2019,Kiribati,Oceania,37924.57272
1990,Marshall Islands,Oceania,5458.423184
1991,Marshall Islands,Oceania,5609.354817
1992,Marshall Islands,Oceania,5763.099119
1993,Marshall Islands,Oceania,5930.99552
1994,Marshall Islands,Oceania,6117.959577
1995,Marshall Islands,Oceania,6312.99137
1996,Marshall Islands,Oceania,6505.468093
1997,Marshall Islands,Oceania,6694.348212
1998,Marshall Islands,Oceania,6880.424918
1999,Marshall Islands,Oceania,7062.28481
2000,Marshall Islands,Oceania,7231.445001
2001,Marshall Islands,Oceania,7385.807441
2002,Marshall Islands,Oceania,7517.219094
2003,Marshall Islands,Oceania,7684.033625
2004,Marshall Islands,Oceania,7843.167818
2005,Marshall Islands,Oceania,7965.307338
2006,Marshall Islands,Oceania,8074.435122
2007,Marshall Islands,Oceania,8168.014685
2008,Marshall Islands,Oceania,8261.010681
2009,Marshall Islands,Oceania,8366.513171
2010,Marshall Islands,Oceania,8468.275066
2011,Marshall Islands,Oceania,8561.604037
2012,Marshall Islands,Oceania,8669.790739
2013,Marshall Islands,Oceania,8773.504999
2014,Marshall Islands,Oceania,8877.213262
2015,Marshall Islands,Oceania,8982.383654
2016,Marshall Islands,Oceania,9075.965823
2017,Marshall Islands,Oceania,9163.542575
2018,Marshall Islands,Oceania,9250.644317
2019,Marshall Islands,Oceania,9338.00116
1990,Micronesia (Federated States of),Oceania,27605.08077
1991,Micronesia (Federated States of),Oceania,28054.1919
1992,Micronesia (Federated States of),Oceania,28495.02516
1993,Micronesia (Federated States of),Oceania,28930.30337
1994,Micronesia (Federated States of),Oceania,29354.55778
1995,Micronesia (Federated States of),Oceania,29748.14361
1996,Micronesia (Federated States of),Oceania,30110.50495
1997,Micronesia (Federated States of),Oceania,30449.40569
1998,Micronesia (Federated States of),Oceania,30779.2641
1999,Micronesia (Federated States of),Oceania,31113.89755
2000,Micronesia (Federated States of),Oceania,31424.1187
2001,Micronesia (Federated States of),Oceania,31716.71821
2002,Micronesia (Federated States of),Oceania,31970.55052
2003,Micronesia (Federated States of),Oceania,32250.29207
2004,Micronesia (Federated States of),Oceania,32539.09717
2005,Micronesia (Federated States of),Oceania,32759.92825
2006,Micronesia (Federated States of),Oceania,33003.53606
2007,Micronesia (Federated States of),Oceania,33247.32432
2008,Micronesia (Federated States of),Oceania,33596.75579
2009,Micronesia (Federated States of),Oceania,33991.77384
2010,Micronesia (Federated States of),Oceania,34448.52718
2011,Micronesia (Federated States of),Oceania,34881.53078
2012,Micronesia (Federated States of),Oceania,35401.38619
2013,Micronesia (Federated States of),Oceania,35542.89719
2014,Micronesia (Federated States of),Oceania,35698.65734
2015,Micronesia (Federated States of),Oceania,35871.13568
2016,Micronesia (Federated States of),Oceania,36028.45122
2017,Micronesia (Federated States of),Oceania,36202.02352
2018,Micronesia (Federated States of),Oceania,36371.70943
2019,Micronesia (Federated States of),Oceania,36524.50074
1990,Papua New Guinea,Oceania,944235.7513
1991,Papua New Guinea,Oceania,974828.5605
1992,Papua New Guinea,Oceania,1006487.353
1993,Papua New Guinea,Oceania,1040512.497
1994,Papua New Guinea,Oceania,1077121.119
1995,Papua New Guinea,Oceania,1115710.919
1996,Papua New Guinea,Oceania,1155858.342
1997,Papua New Guinea,Oceania,1196182.048
1998,Papua New Guinea,Oceania,1237533.653
1999,Papua New Guinea,Oceania,1280224.336
2000,Papua New Guinea,Oceania,1323510.983
2001,Papua New Guinea,Oceania,1366500.875
2002,Papua New Guinea,Oceania,1406560.816
2003,Papua New Guinea,Oceania,1445544.985
2004,Papua New Guinea,Oceania,1481901.832
2005,Papua New Guinea,Oceania,1514766.331
2006,Papua New Guinea,Oceania,1542849.852
2007,Papua New Guinea,Oceania,1565196.776
2008,Papua New Guinea,Oceania,1569962.488
2009,Papua New Guinea,Oceania,1574217.717
2010,Papua New Guinea,Oceania,1580266.239
2011,Papua New Guinea,Oceania,1602591.804
2012,Papua New Guinea,Oceania,1631652.937
2013,Papua New Guinea,Oceania,1667562.33
2014,Papua New Guinea,Oceania,1709115.0
2015,Papua New Guinea,Oceania,1755750.629
2016,Papua New Guinea,Oceania,1805445.563
2017,Papua New Guinea,Oceania,1857005.877
2018,Papua New Guinea,Oceania,1911179.135
2019,Papua New Guinea,Oceania,1967982.121
1990,Samoa,Oceania,28815.30093
1991,Samoa,Oceania,29231.31814
1992,Samoa,Oceania,29686.37136
1993,Samoa,Oceania,30188.43505
1994,Samoa,Oceania,30721.98205
1995,Samoa,Oceania,31251.08035
1996,Samoa,Oceania,31774.37732
1997,Samoa,Oceania,32329.72935
1998,Samoa,Oceania,32849.92371
1999,Samoa,Oceania,33315.32239
2000,Samoa,Oceania,33714.98079
2001,Samoa,Oceania,34031.47228
2002,Samoa,Oceania,34240.28105
2003,Samoa,Oceania,34312.71855
2004,Samoa,Oceania,34301.38741
2005,Samoa,Oceania,34101.58183
2006,Samoa,Oceania,33835.42985
2007,Samoa,Oceania,33526.1251
2008,Samoa,Oceania,33233.52975
2009,Samoa,Oceania,32966.76601
2010,Samoa,Oceania,32816.96843
2011,Samoa,Oceania,32761.12673
2012,Samoa,Oceania,32854.88722
2013,Samoa,Oceania,33062.65255
2014,Samoa,Oceania,33481.56577
2015,Samoa,Oceania,34053.67308
2016,Samoa,Oceania,34683.40023
2017,Samoa,Oceania,35385.98942
2018,Samoa,Oceania,36121.72183
2019,Samoa,Oceania,36894.65156
1990,Solomon Islands,Oceania,65388.27385
1991,Solomon Islands,Oceania,67117.8132
1992,Solomon Islands,Oceania,68921.66905
1993,Solomon Islands,Oceania,70838.76629
1994,Solomon Islands,Oceania,72851.12439
1995,Solomon Islands,Oceania,74895.46639
1996,Solomon Islands,Oceania,76963.94741
1997,Solomon Islands,Oceania,78954.02188
