date,name,category,value
1999-01-01,Nepal,South Asia,3076099.74
2000-01-01,Nepal,South Asia,3125776.43
2001-01-01,Nepal,South Asia,3155034.71
2002-01-01,Nepal,South Asia,3167104.18
2003-01-01,Nepal,South Asia,3163752.78
2004-01-01,Nepal,South Asia,3126590.12
2005-01-01,Nepal,South Asia,3075032.98
2006-01-01,Nepal,South Asia,3015851.51
2007-01-01,Nepal,South Asia,2967736.33
2008-01-01,Nepal,South Asia,2911410.74
2009-01-01,Nepal,South Asia,2855020.7
2010-01-01,Nepal,South Asia,2800827.17
2011-01-01,Nepal,South Asia,2750737.79
2012-01-01,Nepal,South Asia,2717691.67
2013-01-01,Nepal,South Asia,2709799.35
2014-01-01,Nepal,South Asia,2719078.17
2015-01-01,Nepal,South Asia,2740552.98
2016-01-01,Nepal,South Asia,2773027.58
2017-01-01,Nepal,South Asia,2816086.67
2018-01-01,Nepal,South Asia,2867339.16
2019-01-01,Nepal,South Asia,2925208.1
1990-01-01,Pakistan,South Asia,12124707.72
1991-01-01,Pakistan,South Asia,12351414.86
1992-01-01,Pakistan,South Asia,12587179.69
1993-01-01,Pakistan,South Asia,12816288.75
1994-01-01,Pakistan,South Asia,13029722.3
1995-01-01,Pakistan,South Asia,13226929.26
1996-01-01,Pakistan,South Asia,13408741.64
1997-01-01,Pakistan,South Asia,13582156.84
1998-01-01,Pakistan,South Asia,13744289.53
1999-01-01,Pakistan,South Asia,13893828.99
2000-01-01,Pakistan,South Asia,14027130.12
2001-01-01,Pakistan,South Asia,14142859.11
2002-01-01,Pakistan,South Asia,14246586.32
2003-01-01,Pakistan,South Asia,14345747.77
2004-01-01,Pakistan,South Asia,14402365.89
2005-01-01,Pakistan,South Asia,14443126.51
2006-01-01,Pakistan,South Asia,14473552.55
2007-01-01,Pakistan,South Asia,14494243.51
2008-01-01,Pakistan,South Asia,14493272.56
2009-01-01,Pakistan,South Asia,14475636.53
2010-01-01,Pakistan,South Asia,14433748.17
2011-01-01,Pakistan,South Asia,14383468.91
2012-01-01,Pakistan,South Asia,14373393.46
2013-01-01,Pakistan,South Asia,14352954.05
2014-01-01,Pakistan,South Asia,14361910.46
2015-01-01,Pakistan,South Asia,14461479.5
2016-01-01,Pakistan,South Asia,14636215.07
2017-01-01,Pakistan,South Asia,14902344.8
2018-01-01,Pakistan,South Asia,15269998.22
2019-01-01,Pakistan,South Asia,15694519.42
