date,name,category,value
1996-01-01,Malaysia,Southeast Asia,3636295.78
1997-01-01,Malaysia,Southeast Asia,3765771.02
1998-01-01,Malaysia,Southeast Asia,3893034.51
1999-01-01,Malaysia,Southeast Asia,4017442.71
2000-01-01,Malaysia,Southeast Asia,4133153.52
2001-01-01,Malaysia,Southeast Asia,4232396.57
2002-01-01,Malaysia,Southeast Asia,4320546.65
2003-01-01,Malaysia,Southeast Asia,4391745.18
2004-01-01,Malaysia,Southeast Asia,4438130.93
2005-01-01,Malaysia,Southeast Asia,4476685.65
2006-01-01,Malaysia,Southeast Asia,4517217.28
2007-01-01,Malaysia,Southeast Asia,4563674.93
2008-01-01,Malaysia,Southeast Asia,4607020.03
2009-01-01,Malaysia,Southeast Asia,4641255.66
2010-01-01,Malaysia,Southeast Asia,4672436.7
2011-01-01,Malaysia,Southeast Asia,4702968.35
2012-01-01,Malaysia,Southeast Asia,4741944.89
2013-01-01,Malaysia,Southeast Asia,4776091.53
2014-01-01,Malaysia,Southeast Asia,4812359.96
2015-01-01,Malaysia,Southeast Asia,4854007.11
2016-01-01,Malaysia,Southeast Asia,4901030.58
2017-01-01,Malaysia,Southeast Asia,4954779.2
2018-01-01,Malaysia,Southeast Asia,5017942.45
2019-01-01,Malaysia,Southeast Asia,5084949.38
1990-01-01,Maldives,Southeast Asia,28344.0
1991-01-01,Maldives,Southeast Asia,28901.73
1992-01-01,Maldives,Southeast Asia,29445.31
1993-01-01,Maldives,Southeast Asia,29985.3
1994-01-01,Maldives,Southeast Asia,30589.75
1995-01-01,Maldives,Southeast Asia,31287.44
1996-01-01,Maldives,Southeast Asia,32087.11
1997-01-01,Maldives,Southeast Asia,32952.79
1998-01-01,Maldives,Southeast Asia,33801.0
1999-01-01,Maldives,Southeast Asia,34592.49
2000-01-01,Maldives,Southeast Asia,35313.45
2001-01-01,Maldives,Southeast Asia,35940.18
2002-01-01,Maldives,Southeast Asia,36638.71
2003-01-01,Maldives,Southeast Asia,37503.46
2004-01-01,Maldives,Southeast Asia,38595.05
2005-01-01,Maldives,Southeast Asia,40109.39
2006-01-01,Maldives,Southeast Asia,42133.67
2007-01-01,Maldives,Southeast Asia,44908.14
2008-01-01,Maldives,Southeast Asia,48444.23
2009-01-01,Maldives,Southeast Asia,52672.43
2010-01-01,Maldives,Southeast Asia,57432.67
2011-01-01,Maldives,Southeast Asia,62788.73
2012-01-01,Maldives,Southeast Asia,69159.89
2013-01-01,Maldives,Southeast Asia,75967.0
2014-01-01,Maldives,Southeast Asia,83206.76
2015-01-01,Maldives,Southeast Asia,90542.79
2016-01-01,Maldives,Southeast Asia,97987.54
2017-01-01,Maldives,Southeast Asia,105520.12
2018-01-01,Maldives,Southeast Asia,113032.23
2019-01-01,Maldives,Southeast Asia,120475.71
1990-01-01,Myanmar,Southeast Asia,7319298.86
1991-01-01,Myanmar,Southeast Asia,7310088.91
1992-01-01,Myanmar,Southeast Asia,7295011.42
1993-01-01,Myanmar,Southeast Asia,7276479.84
1994-01-01,Myanmar,Southeast Asia,7253358.72
1995-01-01,Myanmar,Southeast Asia,7228219.81
1996-01-01,Myanmar,Southeast Asia,7204865.79
1997-01-01,Myanmar,Southeast Asia,7182139.42
1998-01-01,Myanmar,Southeast Asia,7156825.57
1999-01-01,Myanmar,Southeast Asia,7130612.84
2000-01-01,Myanmar,Southeast Asia,7100988.93
2001-01-01,Myanmar,Southeast Asia,7069092.49
2002-01-01,Myanmar,Southeast Asia,7034700.6
2003-01-01,Myanmar,Southeast Asia,6999498.7
2004-01-01,Myanmar,Southeast Asia,6969509.95
2005-01-01,Myanmar,Southeast Asia,6949651.46
2006-01-01,Myanmar,Southeast Asia,6932853.39
2007-01-01,Myanmar,Southeast Asia,6915850.22
2008-01-01,Myanmar,Southeast Asia,6892081.43
2009-01-01,Myanmar,Southeast Asia,6883425.81
2010-01-01,Myanmar,Southeast Asia,6903054.36
2011-01-01,Myanmar,Southeast Asia,6934721.15
2012-01-01,Myanmar,Southeast Asia,6983273.66
2013-01-01,Myanmar,Southeast Asia,7042490.91
2014-01-01,Myanmar,Southeast Asia,7129752.68
2015-01-01,Myanmar,Southeast Asia,7227450.15
2016-01-01,Myanmar,Southeast Asia,7338625.41
2017-01-01,Myanmar,Southeast Asia,7451216.86
2018-01-01,Myanmar,Southeast Asia,7570465.08
2019-01-01,Myanmar,Southeast Asia,7694985.74
1990-01-01,Philippines,Southeast Asia,10893249.12
1991-01-01,Philippines,Southeast Asia,11192240.41
1992-01-01,Philippines,Southeast Asia,11490418.75
1993-01-01,Philippines,Southeast Asia,11785491.24
1994-01-01,Philippines,Southeast Asia,12073427.8
1995-01-01,Philippines,Southeast Asia,12353703.62
1996-01-01,Philippines,Southeast Asia,12625031.29
1997-01-01,Philippines,Southeast Asia,12887507.48
1998-01-01,Philippines,Southeast Asia,13142436.81
1999-01-01,Philippines,Southeast Asia,13389049.34
2000-01-01,Philippines,Southeast Asia,13624231.17
2001-01-01,Philippines,Southeast Asia,13842835.91
2002-01-01,Philippines,Southeast Asia,14045246.81
2003-01-01,Philippines,Southeast Asia,14221282.91
2004-01-01,Philippines,Southeast Asia,14331339.09
2005-01-01,Philippines,Southeast Asia,14416608.99
2006-01-01,Philippines,Southeast Asia,14463061.24
2007-01-01,Philippines,Southeast Asia,14517871.61
2008-01-01,Philippines,Southeast Asia,14570506.71
2009-01-01,Philippines,Southeast Asia,14615325.79
2010-01-01,Philippines,Southeast Asia,14675644.92
2011-01-01,Philippines,Southeast Asia,14723781.34
2012-01-01,Philippines,Southeast Asia,14774508.49
2013-01-01,Philippines,Southeast Asia,14841358.59
2014-01-01,Philippines,Southeast Asia,14954212.12
2015-01-01,Philippines,Southeast Asia,15093810.3
2016-01-01,Philippines,Southeast Asia,15261780.02
2017-01-01,Philippines,Southeast Asia,15476504.03
2018-01-01,Philippines,Southeast Asia,15752645.03
2019-01-01,Philippines,Southeast Asia,16057704.24
1990-01-01,Sri Lanka,Southeast Asia,2434394.7
1991-01-01,Sri Lanka,Southeast Asia,2424047.69
1992-01-01,Sri Lanka,Southeast Asia,2413123.21
1993-01-01,Sri Lanka,Southeast Asia,2401380.69
1994-01-01,Sri Lanka,Southeast Asia,2387937.58
1995-01-01,Sri Lanka,Southeast Asia,2368950.99
1996-01-01,Sri Lanka,Southeast Asia,2343990.26
1997-01-01,Sri Lanka,Southeast Asia,2313235.32
1998-01-01,Sri Lanka,Southeast Asia,2278626.55
1999-01-01,Sri Lanka,Southeast Asia,2241957.21
2000-01-01,Sri Lanka,Southeast Asia,2203894.71
2001-01-01,Sri Lanka,Southeast Asia,2167209.97
2002-01-01,Sri Lanka,Southeast Asia,2141764.22
2003-01-01,Sri Lanka,Southeast Asia,2120440.93
2004-01-01,Sri Lanka,Southeast Asia,2099333.94
2005-01-01,Sri Lanka,Southeast Asia,2082455.63
2006-01-01,Sri Lanka,Southeast Asia,2073078.05
2007-01-01,Sri Lanka,Southeast Asia,2078519.77
2008-01-01,Sri Lanka,Southeast Asia,2089404.68
2009-01-01,Sri Lanka,Southeast Asia,2105617.55
2010-01-01,Sri Lanka,Southeast Asia,2126663.89
2011-01-01,Sri Lanka,Southeast Asia,2151612.26
2012-01-01,Sri Lanka,Southeast Asia,2182566.62
2013-01-01,Sri Lanka,Southeast Asia,2215019.7
2014-01-01,Sri Lanka,Southeast Asia,2254980.64
2015-01-01,Sri Lanka,Southeast Asia,2291451.53
2016-01-01,Sri Lanka,Southeast Asia,2327649.82
2017-01-01,Sri Lanka,Southeast Asia,2363696.42
2018-01-01,Sri Lanka,Southeast Asia,2393931.72
2019-01-01,Sri Lanka,Southeast Asia,2426161.52
1990-01-01,Thailand,Southeast Asia,10302234.7
1991-01-01,Thailand,Southeast Asia,10394837.99
1992-01-01,Thailand,Southeast Asia,10439639.75
1993-01-01,Thailand,Southeast Asia,10458186.36
1994-01-01,Thailand,Southeast Asia,10483459.24
1995-01-01,Thailand,Southeast Asia,10500526.05
1996-01-01,Thailand,Southeast Asia,10513680.0
1997-01-01,Thailand,Southeast Asia,10510371.34
1998-01-01,Thailand,Southeast Asia,10503246.15
1999-01-01,Thailand,Southeast Asia,10490030.49
2000-01-01,Thailand,Southeast Asia,10446201.53
2001-01-01,Thailand,Southeast Asia,10416664.93
2002-01-01,Thailand,Southeast Asia,10380000.29
2003-01-01,Thailand,Southeast Asia,10362092.78
2004-01-01,Thailand,Southeast Asia,10401712.56
2005-01-01,Thailand,Southeast Asia,10471588.69
2006-01-01,Thailand,Southeast Asia,10755882.37
2007-01-01,Thailand,Southeast Asia,11268592.67
2008-01-01,Thailand,Southeast Asia,11499206.71
2009-01-01,Thailand,Southeast Asia,11378053.53
2010-01-01,Thailand,Southeast Asia,11389962.64
2011-01-01,Thailand,Southeast Asia,11521663.63
2012-01-01,Thailand,Southeast Asia,11605767.24
2013-01-01,Thailand,Southeast Asia,11623754.56
2014-01-01,Thailand,Southeast Asia,11598083.27
2015-01-01,Thailand,Southeast Asia,11560412.39
2016-01-01,Thailand,Southeast Asia,11528009.47
2017-01-01,Thailand,Southeast Asia,11506166.66
2018-01-01,Thailand,Southeast Asia,11528040.42
2019-01-01,Thailand,Southeast Asia,11564387.18
1990-01-01,Timor-Leste,Southeast Asia,148441.92
1991-01-01,Timor-Leste,Southeast Asia,150840.49
1992-01-01,Timor-Leste,Southeast Asia,152819.31
1993-01-01,Timor-Leste,Southeast Asia,154486.04
1994-01-01,Timor-Leste,Southeast Asia,155947.12
1995-01-01,Timor-Leste,Southeast Asia,157526.61
1996-01-01,Timor-Leste,Southeast Asia,158913.84
1997-01-01,Timor-Leste,Southeast Asia,160254.08
1998-01-01,Timor-Leste,Southeast Asia,161531.89
1999-01-01,Timor-Leste,Southeast Asia,162506.31
2000-01-01,Timor-Leste,Southeast Asia,163754.58
2001-01-01,Timor-Leste,Southeast Asia,165746.79
2002-01-01,Timor-Leste,Southeast Asia,168134.95
2003-01-01,Timor-Leste,Southeast Asia,171025.94
2004-01-01,Timor-Leste,Southeast Asia,174966.97
2005-01-01,Timor-Leste,Southeast Asia,179602.11
2006-01-01,Timor-Leste,Southeast Asia,184946.81
2007-01-01,Timor-Leste,Southeast Asia,190679.12
2008-01-01,Timor-Leste,Southeast Asia,196953.02
2009-01-01,Timor-Leste,Southeast Asia,203584.02
2010-01-01,Timor-Leste,Southeast Asia,208979.54
2011-01-01,Timor-Leste,Southeast Asia,214606.75
2012-01-01,Timor-Leste,Southeast Asia,220362.35
2013-01-01,Timor-Leste,Southeast Asia,226253.05
2014-01-01,Timor-Leste,Southeast Asia,232122.44
2015-01-01,Timor-Leste,Southeast Asia,237373.53
2016-01-01,Timor-Leste,Southeast Asia,243297.84
2017-01-01,Timor-Leste,Southeast Asia,249449.88
2018-01-01,Timor-Leste,Southeast Asia,255956.18
2019-01-01,Timor-Leste,Southeast Asia,262681.02
1990-01-01,Viet Nam,Southeast Asia,11114224.41
1991-01-01,Viet Nam,Southeast Asia,11529358.16
1992-01-01,Viet Nam,Southeast Asia,11949470.56
1993-01-01,Viet Nam,Southeast Asia,12375581.27
1994-01-01,Viet Nam,Southeast Asia,12765225.83
1995-01-01,Viet Nam,Southeast Asia,13149705.63
1996-01-01,Viet Nam,Southeast Asia,13515014.32
1997-01-01,Viet Nam,Southeast Asia,13855694.57
1998-01-01,Viet Nam,Southeast Asia,14137277.43
1999-01-01,Viet Nam,Southeast Asia,14383743.44
2000-01-01,Viet Nam,Southeast Asia,14590839.32
2001-01-01,Viet Nam,Southeast Asia,14756599.0
2002-01-01,Viet Nam,Southeast Asia,14888548.46
2003-01-01,Viet Nam,Southeast Asia,14965973.12
2004-01-01,Viet Nam,Southeast Asia,15039614.17
2005-01-01,Viet Nam,Southeast Asia,15114434.91
2006-01-01,Viet Nam,Southeast Asia,15205077.53
2007-01-01,Viet Nam,Southeast Asia,15321900.67
2008-01-01,Viet Nam,Southeast Asia,15456867.84
2009-01-01,Viet Nam,Southeast Asia,15611706.98
2010-01-01,Viet Nam,Southeast Asia,15797887.92
2011-01-01,Viet Nam,Southeast Asia,15991507.35
2012-01-01,Viet Nam,Southeast Asia,16219915.43
2013-01-01,Viet Nam,Southeast Asia,16439166.73
2014-01-01,Viet Nam,Southeast Asia,16654654.55
2015-01-01,Viet Nam,Southeast Asia,16883852.66
2016-01-01,Viet Nam,Southeast Asia,17170299.54
2017-01-01,Viet Nam,Southeast Asia,17477811.31
2018-01-01,Viet Nam,Southeast Asia,17800514.4
2019-01-01,Viet Nam,Southeast Asia,18127924.64
1990-01-01,Fiji,Oceania,123734.1
1991-01-01,Fiji,Oceania,124277.19
1992-01-01,Fiji,Oceania,124923.17
1993-01-01,Fiji,Oceania,125691.86
1994-01-01,Fiji,Oceania,126585.15
1995-01-01,Fiji,Oceania,127614.47
1996-01-01,Fiji,Oceania,128831.15
1997-01-01,Fiji,Oceania,130288.38
1998-01-01,Fiji,Oceania,132053.32
1999-01-01,Fiji,Oceania,134007.97
2000-01-01,Fiji,Oceania,135975.53
2001-01-01,Fiji,Oceania,137822.81
2002-01-01,Fiji,Oceania,139596.56
2003-01-01,Fiji,Oceania,140187.65
2004-01-01,Fiji,Oceania,140666.91
2005-01-01,Fiji,Oceania,140873.24
2006-01-01,Fiji,Oceania,140975.8
2007-01-01,Fiji,Oceania,140887.37
2008-01-01,Fiji,Oceania,140831.89
2009-01-01,Fiji,Oceania,140901.83
2010-01-01,Fiji,Oceania,141046.04
2011-01-01,Fiji,Oceania,141152.59
2012-01-01,Fiji,Oceania,141634.4
2013-01-01,Fiji,Oceania,141958.45
2014-01-01,Fiji,Oceania,142167.58
2015-01-01,Fiji,Oceania,142493.04
2016-01-01,Fiji,Oceania,142903.35
2017-01-01,Fiji,Oceania,143369.9
2018-01-01,Fiji,Oceania,143896.37
2019-01-01,Fiji,Oceania,144457.16
1990-01-01,Kiribati,Oceania,13221.83
1991-01-01,Kiribati,Oceania,13473.14
1992-01-01,Kiribati,Oceania,13679.76
1993-01-01,Kiribati,Oceania,13877.76
1994-01-01,Kiribati,Oceania,14096.77
1995-01-01,Kiribati,Oceania,14359.06
1996-01-01,Kiribati,Oceania,14683.45
1997-01-01,Kiribati,Oceania,15060.98
1998-01-01,Kiribati,Oceania,15489.05
1999-01-01,Kiribati,Oceania,15950.8
2000-01-01,Kiribati,Oceania,16419.91
2001-01-01,Kiribati,Oceania,16897.63
2002-01-01,Kiribati,Oceania,17386.6
2003-01-01,Kiribati,Oceania,17890.9
2004-01-01,Kiribati,Oceania,18427.65
2005-01-01,Kiribati,Oceania,18948.33
2006-01-01,Kiribati,Oceania,19475.82
2007-01-01,Kiribati,Oceania,19978.94
2008-01-01,Kiribati,Oceania,20457.42
2009-01-01,Kiribati,Oceania,20907.16
2010-01-01,Kiribati,Oceania,21348.04
2011-01-01,Kiribati,Oceania,21727.74
2012-01-01,Kiribati,Oceania,22065.8
2013-01-01,Kiribati,Oceania,22336.8
2014-01-01,Kiribati,Oceania,22582.55
2015-01-01,Kiribati,Oceania,22816.63
2016-01-01,Kiribati,Oceania,23077.92
2017-01-01,Kiribati,Oceania,23347.26
2018-01-01,Kiribati,Oceania,23604.06
2019-01-01,Kiribati,Oceania,23872.52
1990-01-01,Marshall Islands,Oceania,4527.82
1991-01-01,Marshall Islands,Oceania,4657.18
1992-01-01,Marshall Islands,Oceania,4788.65
1993-01-01,Marshall Islands,Oceania,4931.43
1994-01-01,Marshall Islands,Oceania,5090.16
1995-01-01,Marshall Islands,Oceania,5255.72
1996-01-01,Marshall Islands,Oceania,5419.13
1997-01-01,Marshall Islands,Oceania,5579.66
1998-01-01,Marshall Islands,Oceania,5737.52
1999-01-01,Marshall Islands,Oceania,5891.0
2000-01-01,Marshall Islands,Oceania,6033.69
2001-01-01,Marshall Islands,Oceania,6164.2
2002-01-01,Marshall Islands,Oceania,6275.08
2003-01-01,Marshall Islands,Oceania,6396.39
2004-01-01,Marshall Islands,Oceania,6508.44
2005-01-01,Marshall Islands,Oceania,6589.65
2006-01-01,Marshall Islands,Oceania,6658.93
2007-01-01,Marshall Islands,Oceania,6712.73
2008-01-01,Marshall Islands,Oceania,6764.91
2009-01-01,Marshall Islands,Oceania,6825.65
2010-01-01,Marshall Islands,Oceania,6880.75
2011-01-01,Marshall Islands,Oceania,6928.39
2012-01-01,Marshall Islands,Oceania,6987.95
2013-01-01,Marshall Islands,Oceania,7044.53
2014-01-01,Marshall Islands,Oceania,7100.91
2015-01-01,Marshall Islands,Oceania,7160.42
2016-01-01,Marshall Islands,Oceania,7215.41
2017-01-01,Marshall Islands,Oceania,7271.39
2018-01-01,Marshall Islands,Oceania,7328.55
2019-01-01,Marshall Islands,Oceania,7387.24
1990-01-01,Micronesia (Federated States of),Oceania,18134.78
1991-01-01,Micronesia (Federated States of),Oceania,18395.67
1992-01-01,Micronesia (Federated States of),Oceania,18647.41
1993-01-01,Micronesia (Federated States of),Oceania,18896.02
1994-01-01,Micronesia (Federated States of),Oceania,19137.07
1995-01-01,Micronesia (Federated States of),Oceania,19358.83
1996-01-01,Micronesia (Federated States of),Oceania,19559.0
1997-01-01,Micronesia (Federated States of),Oceania,19746.82
1998-01-01,Micronesia (Federated States of),Oceania,19931.28
1999-01-01,Micronesia (Federated States of),Oceania,20115.83
2000-01-01,Micronesia (Federated States of),Oceania,20289.87
2001-01-01,Micronesia (Federated States of),Oceania,20455.98
