date,name,category,value
1990-01-01,Armenia,Central Asia,41754.62252
1991-01-01,Armenia,Central Asia,41586.96525
1992-01-01,Armenia,Central Asia,41369.79563
1993-01-01,Armenia,Central Asia,41198.93964
1994-01-01,Armenia,Central Asia,41164.90891
1995-01-01,Armenia,Central Asia,41066.86982
1996-01-01,Armenia,Central Asia,40964.04615
1997-01-01,Armenia,Central Asia,40830.33204
1998-01-01,Armenia,Central Asia,40736.45103
1999-01-01,Armenia,Central Asia,40805.35514
2000-01-01,Armenia,Central Asia,40921.43989
2001-01-01,Armenia,Central Asia,41121.74236
2002-01-01,Armenia,Central Asia,41477.56765
2003-01-01,Armenia,Central Asia,42056.36785
2004-01-01,Armenia,Central Asia,42758.11508
2005-01-01,Armenia,Central Asia,43352.50836
2006-01-01,Armenia,Central Asia,43749.79345
2007-01-01,Armenia,Central Asia,43973.4942
2008-01-01,Armenia,Central Asia,43959.57393
2009-01-01,Armenia,Central Asia,43956.068
2010-01-01,Armenia,Central Asia,43889.88176
2011-01-01,Armenia,Central Asia,44004.0307
2012-01-01,Armenia,Central Asia,43906.62808
2013-01-01,Armenia,Central Asia,43667.52449
2014-01-01,Armenia,Central Asia,43322.32911
2015-01-01,Armenia,Central Asia,42891.33249
2016-01-01,Armenia,Central Asia,42539.82357
2017-01-01,Armenia,Central Asia,42050.37186
2018-01-01,Armenia,Central Asia,41514.1981
2019-01-01,Armenia,Central Asia,40867.5637
1990-01-01,Azerbaijan,Central Asia,52548.33262
1991-01-01,Azerbaijan,Central Asia,53870.02455
1992-01-01,Azerbaijan,Central Asia,55187.63822
1993-01-01,Azerbaijan,Central Asia,56606.31833
1994-01-01,Azerbaijan,Central Asia,58141.75406
1995-01-01,Azerbaijan,Central Asia,59809.57414
1996-01-01,Azerbaijan,Central Asia,61579.48418
1997-01-01,Azerbaijan,Central Asia,63725.58847
1998-01-01,Azerbaijan,Central Asia,65926.21
1999-01-01,Azerbaijan,Central Asia,68345.22464
2000-01-01,Azerbaijan,Central Asia,70965.31808
2001-01-01,Azerbaijan,Central Asia,73800.14513
2002-01-01,Azerbaijan,Central Asia,77663.05029
2003-01-01,Azerbaijan,Central Asia,82032.5513
2004-01-01,Azerbaijan,Central Asia,86820.93166
2005-01-01,Azerbaijan,Central Asia,92024.24564
2006-01-01,Azerbaijan,Central Asia,97465.55093
2007-01-01,Azerbaijan,Central Asia,102464.3142
2008-01-01,Azerbaijan,Central Asia,106109.0684
2009-01-01,Azerbaijan,Central Asia,109374.8624
2010-01-01,Azerbaijan,Central Asia,112050.2098
2011-01-01,Azerbaijan,Central Asia,113850.4211
2012-01-01,Azerbaijan,Central Asia,114828.1999
2013-01-01,Azerbaijan,Central Asia,114064.0082
2014-01-01,Azerbaijan,Central Asia,113343.7898
2015-01-01,Azerbaijan,Central Asia,112050.2635
2016-01-01,Azerbaijan,Central Asia,110141.4538
2017-01-01,Azerbaijan,Central Asia,107880.1345
2018-01-01,Azerbaijan,Central Asia,107214.3899
2019-01-01,Azerbaijan,Central Asia,106377.2132
1990-01-01,Georgia,Central Asia,138854.7768
1991-01-01,Georgia,Central Asia,137098.0856
1992-01-01,Georgia,Central Asia,134877.4505
1993-01-01,Georgia,Central Asia,132154.8415
1994-01-01,Georgia,Central Asia,129219.8479
1995-01-01,Georgia,Central Asia,126668.7399
1996-01-01,Georgia,Central Asia,124753.9849
1997-01-01,Georgia,Central Asia,123415.2545
1998-01-01,Georgia,Central Asia,122414.3531
1999-01-01,Georgia,Central Asia,121749.3614
2000-01-01,Georgia,Central Asia,121013.4203
2001-01-01,Georgia,Central Asia,120224.5759
2002-01-01,Georgia,Central Asia,119508.0657
2003-01-01,Georgia,Central Asia,118797.8597
2004-01-01,Georgia,Central Asia,118179.7187
2005-01-01,Georgia,Central Asia,117722.8813
2006-01-01,Georgia,Central Asia,117466.194
2007-01-01,Georgia,Central Asia,117064.3897
2008-01-01,Georgia,Central Asia,116570.4395
2009-01-01,Georgia,Central Asia,115795.1607
2010-01-01,Georgia,Central Asia,114890.1639
2011-01-01,Georgia,Central Asia,113633.9209
2012-01-01,Georgia,Central Asia,112430.9069
2013-01-01,Georgia,Central Asia,110909.2698
2014-01-01,Georgia,Central Asia,109019.0863
2015-01-01,Georgia,Central Asia,107073.5179
2016-01-01,Georgia,Central Asia,105054.7849
2017-01-01,Georgia,Central Asia,102980.9241
2018-01-01,Georgia,Central Asia,100933.5569
2019-01-01,Georgia,Central Asia,98918.93844
1990-01-01,Kazakhstan,Central Asia,455511.0588
1991-01-01,Kazakhstan,Central Asia,448890.0862
1992-01-01,Kazakhstan,Central Asia,442514.9334
1993-01-01,Kazakhstan,Central Asia,436946.2003
1994-01-01,Kazakhstan,Central Asia,433375.9347
1995-01-01,Kazakhstan,Central Asia,432000.1222
1996-01-01,Kazakhstan,Central Asia,432914.1259
1997-01-01,Kazakhstan,Central Asia,439681.6837
1998-01-01,Kazakhstan,Central Asia,449020.462
1999-01-01,Kazakhstan,Central Asia,462087.639
2000-01-01,Kazakhstan,Central Asia,478591.9862
2001-01-01,Kazakhstan,Central Asia,497434.9512
2002-01-01,Kazakhstan,Central Asia,517908.1575
2003-01-01,Kazakhstan,Central Asia,539522.8387
2004-01-01,Kazakhstan,Central Asia,561269.8545
2005-01-01,Kazakhstan,Central Asia,580671.9601
2006-01-01,Kazakhstan,Central Asia,597198.4614
2007-01-01,Kazakhstan,Central Asia,610052.6642
2008-01-01,Kazakhstan,Central Asia,618443.6549
2009-01-01,Kazakhstan,Central Asia,621657.1903
2010-01-01,Kazakhstan,Central Asia,618278.5667
2011-01-01,Kazakhstan,Central Asia,609589.2124
2012-01-01,Kazakhstan,Central Asia,596745.9373
2013-01-01,Kazakhstan,Central Asia,584476.0361
2014-01-01,Kazakhstan,Central Asia,572714.4633
2015-01-01,Kazakhstan,Central Asia,564323.0245
2016-01-01,Kazakhstan,Central Asia,557099.8768
2017-01-01,Kazakhstan,Central Asia,551779.718
2018-01-01,Kazakhstan,Central Asia,548775.5929
2019-01-01,Kazakhstan,Central Asia,546773.3278
1990-01-01,Kyrgyzstan,Central Asia,45781.71329
1991-01-01,Kyrgyzstan,Central Asia,45272.06737
1992-01-01,Kyrgyzstan,Central Asia,44931.56991
1993-01-01,Kyrgyzstan,Central Asia,44807.78145
1994-01-01,Kyrgyzstan,Central Asia,45144.51897
1995-01-01,Kyrgyzstan,Central Asia,45687.51516
1996-01-01,Kyrgyzstan,Central Asia,46523.48644
1997-01-01,Kyrgyzstan,Central Asia,47819.23688
1998-01-01,Kyrgyzstan,Central Asia,49528.48197
1999-01-01,Kyrgyzstan,Central Asia,52090.17536
2000-01-01,Kyrgyzstan,Central Asia,55275.97193
2001-01-01,Kyrgyzstan,Central Asia,58944.15146
2002-01-01,Kyrgyzstan,Central Asia,63101.29758
2003-01-01,Kyrgyzstan,Central Asia,67805.14831
2004-01-01,Kyrgyzstan,Central Asia,73160.14911
2005-01-01,Kyrgyzstan,Central Asia,78789.90875
2006-01-01,Kyrgyzstan,Central Asia,84664.24494
2007-01-01,Kyrgyzstan,Central Asia,89336.63083
2008-01-01,Kyrgyzstan,Central Asia,93737.09151
2009-01-01,Kyrgyzstan,Central Asia,97770.50274
2010-01-01,Kyrgyzstan,Central Asia,101362.5536
2011-01-01,Kyrgyzstan,Central Asia,103928.1062
2012-01-01,Kyrgyzstan,Central Asia,105638.9251
2013-01-01,Kyrgyzstan,Central Asia,106804.593
2014-01-01,Kyrgyzstan,Central Asia,107623.8141
2015-01-01,Kyrgyzstan,Central Asia,108406.8207
2016-01-01,Kyrgyzstan,Central Asia,108998.4697
2017-01-01,Kyrgyzstan,Central Asia,109425.2858
2018-01-01,Kyrgyzstan,Central Asia,109807.5873
2019-01-01,Kyrgyzstan,Central Asia,110140.4105
1990-01-01,Mongolia,Central Asia,33414.91569
