date,name,category,value
2007-01-01,Japan,High-income Asia Pacific,6939727.67
2008-01-01,Japan,High-income Asia Pacific,6707206.51
2009-01-01,Japan,High-income Asia Pacific,6476945.18
2010-01-01,Japan,High-income Asia Pacific,6252346.16
2011-01-01,Japan,High-income Asia Pacific,6034445.19
2012-01-01,Japan,High-income Asia Pacific,5844379.52
2013-01-01,Japan,High-income Asia Pacific,5678616.32
2014-01-01,Japan,High-income Asia Pacific,5535949.1
2015-01-01,Japan,High-income Asia Pacific,5412340.9
2016-01-01,Japan,High-income Asia Pacific,5312146.27
2017-01-01,Japan,High-income Asia Pacific,5207882.62
2018-01-01,Japan,High-income Asia Pacific,5130191.75
2019-01-01,Japan,High-income Asia Pacific,5055430.89
1990-01-01,Republic of Korea,High-income Asia Pacific,1063356.59
1991-01-01,Republic of Korea,High-income Asia Pacific,1090874.17
1992-01-01,Republic of Korea,High-income Asia Pacific,1115105.28
1993-01-01,Republic of Korea,High-income Asia Pacific,1134419.44
1994-01-01,Republic of Korea,High-income Asia Pacific,1149515.92
1995-01-01,Republic of Korea,High-income Asia Pacific,1160770.93
1996-01-01,Republic of Korea,High-income Asia Pacific,1169267.43
1997-01-01,Republic of Korea,High-income Asia Pacific,1173910.13
1998-01-01,Republic of Korea,High-income Asia Pacific,1179678.72
1999-01-01,Republic of Korea,High-income Asia Pacific,1179512.28
2000-01-01,Republic of Korea,High-income Asia Pacific,1178702.71
2001-01-01,Republic of Korea,High-income Asia Pacific,1177160.95
2002-01-01,Republic of Korea,High-income Asia Pacific,1174606.36
2003-01-01,Republic of Korea,High-income Asia Pacific,1169691.62
2004-01-01,Republic of Korea,High-income Asia Pacific,1161426.62
2005-01-01,Republic of Korea,High-income Asia Pacific,1151205.65
2006-01-01,Republic of Korea,High-income Asia Pacific,1137717.22
2007-01-01,Republic of Korea,High-income Asia Pacific,1137175.17
2008-01-01,Republic of Korea,High-income Asia Pacific,1142719.3
2009-01-01,Republic of Korea,High-income Asia Pacific,1150469.36
2010-01-01,Republic of Korea,High-income Asia Pacific,1158016.42
2011-01-01,Republic of Korea,High-income Asia Pacific,1159519.31
2012-01-01,Republic of Korea,High-income Asia Pacific,1154737.36
2013-01-01,Republic of Korea,High-income Asia Pacific,1151159.01
2014-01-01,Republic of Korea,High-income Asia Pacific,1145661.37
2015-01-01,Republic of Korea,High-income Asia Pacific,1141609.19
2016-01-01,Republic of Korea,High-income Asia Pacific,1135308.53
2017-01-01,Republic of Korea,High-income Asia Pacific,1128470.18
2018-01-01,Republic of Korea,High-income Asia Pacific,1125041.24
2019-01-01,Republic of Korea,High-income Asia Pacific,1119577.25
1990-01-01,Singapore,High-income Asia Pacific,129242.62
1991-01-01,Singapore,High-income Asia Pacific,130271.1
1992-01-01,Singapore,High-income Asia Pacific,132001.69
1993-01-01,Singapore,High-income Asia Pacific,132910.89
1994-01-01,Singapore,High-income Asia Pacific,134539.43
1995-01-01,Singapore,High-income Asia Pacific,136360.69
1996-01-01,Singapore,High-income Asia Pacific,138981.8
1997-01-01,Singapore,High-income Asia Pacific,141497.98
1998-01-01,Singapore,High-income Asia Pacific,144370.5
1999-01-01,Singapore,High-income Asia Pacific,146079.81
2000-01-01,Singapore,High-income Asia Pacific,148367.3
2001-01-01,Singapore,High-income Asia Pacific,150944.28
2002-01-01,Singapore,High-income Asia Pacific,151098.86
2003-01-01,Singapore,High-income Asia Pacific,147766.67
2004-01-01,Singapore,High-income Asia Pacific,148907.08
2005-01-01,Singapore,High-income Asia Pacific,152482.78
2006-01-01,Singapore,High-income Asia Pacific,157372.83
2007-01-01,Singapore,High-income Asia Pacific,164076.69
2008-01-01,Singapore,High-income Asia Pacific,172102.67
2009-01-01,Singapore,High-income Asia Pacific,175232.51
2010-01-01,Singapore,High-income Asia Pacific,175574.76
2011-01-01,Singapore,High-income Asia Pacific,175626.99
2012-01-01,Singapore,High-income Asia Pacific,174498.62
2013-01-01,Singapore,High-income Asia Pacific,171611.73
2014-01-01,Singapore,High-income Asia Pacific,168620.03
2015-01-01,Singapore,High-income Asia Pacific,166319.36
2016-01-01,Singapore,High-income Asia Pacific,164744.16
2017-01-01,Singapore,High-income Asia Pacific,161971.63
2018-01-01,Singapore,High-income Asia Pacific,159770.18
2019-01-01,Singapore,High-income Asia Pacific,157512.95
1990-01-01,Australia,Australasia,1743464.53
1991-01-01,Australia,Australasia,1739158.84
1992-01-01,Australia,Australasia,1734128.26
1993-01-01,Australia,Australasia,1725111.93
1994-01-01,Australia,Australasia,1711751.67
1995-01-01,Australia,Australasia,1695614.7
1996-01-01,Australia,Australasia,1673047.43
1997-01-01,Australia,Australasia,1648482.61
1998-01-01,Australia,Australasia,1623603.59
1999-01-01,Australia,Australasia,1600024.38
2000-01-01,Australia,Australasia,1581418.15
2001-01-01,Australia,Australasia,1566330.06
2002-01-01,Australia,Australasia,1553613.58
2003-01-01,Australia,Australasia,1542113.47
2004-01-01,Australia,Australasia,1530255.2
2005-01-01,Australia,Australasia,1518469.05
2006-01-01,Australia,Australasia,1504097.56
2007-01-01,Australia,Australasia,1487296.24
2008-01-01,Australia,Australasia,1469197.81
2009-01-01,Australia,Australasia,1449064.07
2010-01-01,Australia,Australasia,1428510.98
2011-01-01,Australia,Australasia,1409006.1
2012-01-01,Australia,Australasia,1390568.05
2013-01-01,Australia,Australasia,1376360.03
2014-01-01,Australia,Australasia,1365642.79
2015-01-01,Australia,Australasia,1359455.34
2016-01-01,Australia,Australasia,1357578.01
2017-01-01,Australia,Australasia,1363104.29
2018-01-01,Australia,Australasia,1374443.42
2019-01-01,Australia,Australasia,1387307.68
1990-01-01,New Zealand,Australasia,360901.28
1991-01-01,New Zealand,Australasia,359714.12
1992-01-01,New Zealand,Australasia,360864.63
1993-01-01,New Zealand,Australasia,363571.3
1994-01-01,New Zealand,Australasia,367524.42
1995-01-01,New Zealand,Australasia,372324.01
1996-01-01,New Zealand,Australasia,377231.63
1997-01-01,New Zealand,Australasia,381678.48
1998-01-01,New Zealand,Australasia,385588.84
1999-01-01,New Zealand,Australasia,388593.05
2000-01-01,New Zealand,Australasia,390262.01
2001-01-01,New Zealand,Australasia,390121.05
2002-01-01,New Zealand,Australasia,388204.18
2003-01-01,New Zealand,Australasia,384033.9
2004-01-01,New Zealand,Australasia,376693.61
2005-01-01,New Zealand,Australasia,367187.4
2006-01-01,New Zealand,Australasia,356596.51
2007-01-01,New Zealand,Australasia,346158.02
2008-01-01,New Zealand,Australasia,336304.57
2009-01-01,New Zealand,Australasia,326727.92
2010-01-01,New Zealand,Australasia,317320.77
2011-01-01,New Zealand,Australasia,308163.29
2012-01-01,New Zealand,Australasia,299049.43
2013-01-01,New Zealand,Australasia,290473.82
2014-01-01,New Zealand,Australasia,282622.59
2015-01-01,New Zealand,Australasia,275842.43
2016-01-01,New Zealand,Australasia,270253.3
2017-01-01,New Zealand,Australasia,266085.11
2018-01-01,New Zealand,Australasia,264138.46
2019-01-01,New Zealand,Australasia,263394.13
1990-01-01,Andorra,Western Europe,6494.35
1991-01-01,Andorra,Western Europe,7108.05
1992-01-01,Andorra,Western Europe,7475.35
1993-01-01,Andorra,Western Europe,7810.68
1994-01-01,Andorra,Western Europe,7713.09
1995-01-01,Andorra,Western Europe,7594.17
1996-01-01,Andorra,Western Europe,7614.6
1997-01-01,Andorra,Western Europe,7635.78
1998-01-01,Andorra,Western Europe,7615.17
1999-01-01,Andorra,Western Europe,7499.71
2000-01-01,Andorra,Western Europe,7361.14
2001-01-01,Andorra,Western Europe,7303.87
2002-01-01,Andorra,Western Europe,7318.41
2003-01-01,Andorra,Western Europe,7879.86
2004-01-01,Andorra,Western Europe,8354.68
2005-01-01,Andorra,Western Europe,8482.91
2006-01-01,Andorra,Western Europe,8665.67
2007-01-01,Andorra,Western Europe,8772.97
2008-01-01,Andorra,Western Europe,8806.59
2009-01-01,Andorra,Western Europe,8635.92
2010-01-01,Andorra,Western Europe,8532.7
2011-01-01,Andorra,Western Europe,7904.82
2012-01-01,Andorra,Western Europe,7605.7
2013-01-01,Andorra,Western Europe,7494.14
2014-01-01,Andorra,Western Europe,7501.43
2015-01-01,Andorra,Western Europe,7507.38
2016-01-01,Andorra,Western Europe,7474.74
2017-01-01,Andorra,Western Europe,7619.46
2018-01-01,Andorra,Western Europe,7763.75
2019-01-01,Andorra,Western Europe,7908.72
1990-01-01,Austria,Western Europe,879861.87
1991-01-01,Austria,Western Europe,897961.67
1992-01-01,Austria,Western Europe,914235.2
1993-01-01,Austria,Western Europe,931266.03
1994-01-01,Austria,Western Europe,948120.68
1995-01-01,Austria,Western Europe,964406.81
1996-01-01,Austria,Western Europe,982231.91
1997-01-01,Austria,Western Europe,1000118.26
1998-01-01,Austria,Western Europe,1018298.48
1999-01-01,Austria,Western Europe,1032460.05
2000-01-01,Austria,Western Europe,1040319.8
2001-01-01,Austria,Western Europe,1045014.86
2002-01-01,Austria,Western Europe,1044002.08
2003-01-01,Austria,Western Europe,1039586.54
2004-01-01,Austria,Western Europe,1031565.17
2005-01-01,Austria,Western Europe,1017938.26
2006-01-01,Austria,Western Europe,1003824.65
2007-01-01,Austria,Western Europe,990175.22
2008-01-01,Austria,Western Europe,977145.65
2009-01-01,Austria,Western Europe,963941.21
2010-01-01,Austria,Western Europe,952076.25
2011-01-01,Austria,Western Europe,943829.39
2012-01-01,Austria,Western Europe,936678.97
2013-01-01,Austria,Western Europe,932206.81
2014-01-01,Austria,Western Europe,927890.1
2015-01-01,Austria,Western Europe,925030.22
2016-01-01,Austria,Western Europe,922912.41
2017-01-01,Austria,Western Europe,919916.6
2018-01-01,Austria,Western Europe,918464.4
2019-01-01,Austria,Western Europe,917021.66
1990-01-01,Belgium,Western Europe,1166111.98
1991-01-01,Belgium,Western Europe,1155932.44
1992-01-01,Belgium,Western Europe,1146406.3
1993-01-01,Belgium,Western Europe,1137504.06
1994-01-01,Belgium,Western Europe,1129163.52
1995-01-01,Belgium,Western Europe,1121848.61
1996-01-01,Belgium,Western Europe,1115455.59
1997-01-01,Belgium,Western Europe,1108836.6
1998-01-01,Belgium,Western Europe,1102181.08
1999-01-01,Belgium,Western Europe,1094505.48
2000-01-01,Belgium,Western Europe,1084787.37
2001-01-01,Belgium,Western Europe,1074342.41
2002-01-01,Belgium,Western Europe,1063775.9
2003-01-01,Belgium,Western Europe,1053258.75
2004-01-01,Belgium,Western Europe,1044666.56
2005-01-01,Belgium,Western Europe,1037410.04
2006-01-01,Belgium,Western Europe,1031986.94
2007-01-01,Belgium,Western Europe,1028024.76
2008-01-01,Belgium,Western Europe,1025253.89
2009-01-01,Belgium,Western Europe,1022271.38
2010-01-01,Belgium,Western Europe,1018274.07
2011-01-01,Belgium,Western Europe,1013357.3
2012-01-01,Belgium,Western Europe,1007284.84
2013-01-01,Belgium,Western Europe,999882.37
2014-01-01,Belgium,Western Europe,990600.33
2015-01-01,Belgium,Western Europe,979518.51
2016-01-01,Belgium,Western Europe,968720.37
2017-01-01,Belgium,Western Europe,958817.74
2018-01-01,Belgium,Western Europe,952741.55
2019-01-01,Belgium,Western Europe,947191.37
1990-01-01,Cyprus,Western Europe,70324.07
1991-01-01,Cyprus,Western Europe,71412.57
1992-01-01,Cyprus,Western Europe,72502.87
1993-01-01,Cyprus,Western Europe,73568.57
1994-01-01,Cyprus,Western Europe,74628.68
1995-01-01,Cyprus,Western Europe,75704.53
1996-01-01,Cyprus,Western Europe,76816.6
1997-01-01,Cyprus,Western Europe,78023.8
1998-01-01,Cyprus,Western Europe,79353.28
1999-01-01,Cyprus,Western Europe,80782.62
2000-01-01,Cyprus,Western Europe,82243.74
2001-01-01,Cyprus,Western Europe,83858.18
2002-01-01,Cyprus,Western Europe,85666.06
2003-01-01,Cyprus,Western Europe,87719.69
2004-01-01,Cyprus,Western Europe,89913.78
2005-01-01,Cyprus,Western Europe,92196.53
2006-01-01,Cyprus,Western Europe,94726.89
2007-01-01,Cyprus,Western Europe,97700.95
2008-01-01,Cyprus,Western Europe,100475.27
2009-01-01,Cyprus,Western Europe,102988.93
2010-01-01,Cyprus,Western Europe,105148.8
2011-01-01,Cyprus,Western Europe,107049.32
2012-01-01,Cyprus,Western Europe,108675.1
2013-01-01,Cyprus,Western Europe,110377.56
2014-01-01,Cyprus,Western Europe,111925.57
2015-01-01,Cyprus,Western Europe,113311.01
2016-01-01,Cyprus,Western Europe,114589.08
2017-01-01,Cyprus,Western Europe,115764.53
2018-01-01,Cyprus,Western Europe,117126.74
2019-01-01,Cyprus,Western Europe,118306.27
1990-01-01,Denmark,Western Europe,944416.71
1991-01-01,Denmark,Western Europe,941463.2
1992-01-01,Denmark,Western Europe,938423.01
1993-01-01,Denmark,Western Europe,934212.5
1994-01-01,Denmark,Western Europe,927771.64
1995-01-01,Denmark,Western Europe,915505.66
1996-01-01,Denmark,Western Europe,898307.07
1997-01-01,Denmark,Western Europe,875418.54
1998-01-01,Denmark,Western Europe,848013.15
1999-01-01,Denmark,Western Europe,815724.06
2000-01-01,Denmark,Western Europe,779507.02
2001-01-01,Denmark,Western Europe,740662.86
2002-01-01,Denmark,Western Europe,702121.61
2003-01-01,Denmark,Western Europe,665726.55
2004-01-01,Denmark,Western Europe,633935.44
2005-01-01,Denmark,Western Europe,606548.5
2006-01-01,Denmark,Western Europe,583119.49
2007-01-01,Denmark,Western Europe,564059.34
2008-01-01,Denmark,Western Europe,549556.24
2009-01-01,Denmark,Western Europe,537673.07
2010-01-01,Denmark,Western Europe,528630.96
2011-01-01,Denmark,Western Europe,521363.6
2012-01-01,Denmark,Western Europe,515565.76
2013-01-01,Denmark,Western Europe,511606.76
2014-01-01,Denmark,Western Europe,509366.47
2015-01-01,Denmark,Western Europe,508891.86
2016-01-01,Denmark,Western Europe,510080.19
2017-01-01,Denmark,Western Europe,513105.44
2018-01-01,Denmark,Western Europe,518651.64
2019-01-01,Denmark,Western Europe,524094.51
1990-01-01,Finland,Western Europe,508401.98
1991-01-01,Finland,Western Europe,506055.0
1992-01-01,Finland,Western Europe,502368.86
1993-01-01,Finland,Western Europe,497531.42
1994-01-01,Finland,Western Europe,491357.85
1995-01-01,Finland,Western Europe,484598.16
1996-01-01,Finland,Western Europe,477062.05
1997-01-01,Finland,Western Europe,470926.14
1998-01-01,Finland,Western Europe,464589.01
1999-01-01,Finland,Western Europe,458066.65
2000-01-01,Finland,Western Europe,450508.47
2001-01-01,Finland,Western Europe,441616.5
2002-01-01,Finland,Western Europe,433795.53
2003-01-01,Finland,Western Europe,426589.23
2004-01-01,Finland,Western Europe,420918.93
2005-01-01,Finland,Western Europe,416249.91
2006-01-01,Finland,Western Europe,412508.84
2007-01-01,Finland,Western Europe,408949.94
2008-01-01,Finland,Western Europe,406130.24
2009-01-01,Finland,Western Europe,403569.85
2010-01-01,Finland,Western Europe,401358.24
2011-01-01,Finland,Western Europe,398001.42
2012-01-01,Finland,Western Europe,394746.06
2013-01-01,Finland,Western Europe,389975.11
2014-01-01,Finland,Western Europe,384694.95
2015-01-01,Finland,Western Europe,379634.37
2016-01-01,Finland,Western Europe,374530.89
2017-01-01,Finland,Western Europe,370442.19
2018-01-01,Finland,Western Europe,367876.97
2019-01-01,Finland,Western Europe,366049.23
1990-01-01,France,Western Europe,6870788.41
1991-01-01,France,Western Europe,6876691.57
1992-01-01,France,Western Europe,6865286.54
1993-01-01,France,Western Europe,6838965.37
1994-01-01,France,Western Europe,6820065.67
1995-01-01,France,Western Europe,6815457.64
1996-01-01,France,Western Europe,6822876.86
1997-01-01,France,Western Europe,6838707.68
1998-01-01,France,Western Europe,6868273.26
1999-01-01,France,Western Europe,6897260.63
2000-01-01,France,Western Europe,6917014.21
2001-01-01,France,Western Europe,6931784.39
2002-01-01,France,Western Europe,6943992.76
2003-01-01,France,Western Europe,6946833.17
2004-01-01,France,Western Europe,6956804.31
2005-01-01,France,Western Europe,6977161.58
2006-01-01,France,Western Europe,7005074.55
2007-01-01,France,Western Europe,7045196.21
2008-01-01,France,Western Europe,7094673.14
2009-01-01,France,Western Europe,7148862.24
2010-01-01,France,Western Europe,7204997.6
2011-01-01,France,Western Europe,7264023.05
2012-01-01,France,Western Europe,7329982.16
2013-01-01,France,Western Europe,7398509.28
2014-01-01,France,Western Europe,7464933.55
2015-01-01,France,Western Europe,7519676.55
2016-01-01,France,Western Europe,7567260.36
2017-01-01,France,Western Europe,7606562.98
2018-01-01,France,Western Europe,7622995.79
2019-01-01,France,Western Europe,7620933.22
1990-01-01,Germany,Western Europe,8920881.95
1991-01-01,Germany,Western Europe,8790675.7
1992-01-01,Germany,Western Europe,8675057.82
1993-01-01,Germany,Western Europe,8585276.34
1994-01-01,Germany,Western Europe,8517615.49
1995-01-01,Germany,Western Europe,8498155.62
1996-01-01,Germany,Western Europe,8543936.2
1997-01-01,Germany,Western Europe,8612333.74
1998-01-01,Germany,Western Europe,8676021.54
1999-01-01,Germany,Western Europe,8703622.67
2000-01-01,Germany,Western Europe,8703572.55
2001-01-01,Germany,Western Europe,8678372.51
2002-01-01,Germany,Western Europe,8632051.11
2003-01-01,Germany,Western Europe,8554599.71
2004-01-01,Germany,Western Europe,8484254.37
2005-01-01,Germany,Western Europe,8427037.32
2006-01-01,Germany,Western Europe,8361506.64
2007-01-01,Germany,Western Europe,8293684.72
2008-01-01,Germany,Western Europe,8220481.08
2009-01-01,Germany,Western Europe,8135312.98
2010-01-01,Germany,Western Europe,8059854.72
2011-01-01,Germany,Western Europe,7988119.03
2012-01-01,Germany,Western Europe,7917340.88
2013-01-01,Germany,Western Europe,7843140.22
2014-01-01,Germany,Western Europe,7766224.49
2015-01-01,Germany,Western Europe,7697632.47
2016-01-01,Germany,Western Europe,7632133.54
2017-01-01,Germany,Western Europe,7582545.45
2018-01-01,Germany,Western Europe,7523476.61
2019-01-01,Germany,Western Europe,7448940.19
1990-01-01,Greece,Western Europe,1269978.15
1991-01-01,Greece,Western Europe,1284249.99
1992-01-01,Greece,Western Europe,1302393.86
1993-01-01,Greece,Western Europe,1320218.09
1994-01-01,Greece,Western Europe,1339682.0
1995-01-01,Greece,Western Europe,1364478.7
1996-01-01,Greece,Western Europe,1389343.66
1997-01-01,Greece,Western Europe,1415573.31
1998-01-01,Greece,Western Europe,1446804.77
1999-01-01,Greece,Western Europe,1478552.4
2000-01-01,Greece,Western Europe,1510970.94
2001-01-01,Greece,Western Europe,1544624.24
2002-01-01,Greece,Western Europe,1577329.78
2003-01-01,Greece,Western Europe,1608015.68
2004-01-01,Greece,Western Europe,1635511.11
2005-01-01,Greece,Western Europe,1657703.19
2006-01-01,Greece,Western Europe,1672792.9
2007-01-01,Greece,Western Europe,1680195.73
2008-01-01,Greece,Western Europe,1681694.85
2009-01-01,Greece,Western Europe,1674144.61
2010-01-01,Greece,Western Europe,1654620.13
2011-01-01,Greece,Western Europe,1621684.62
2012-01-01,Greece,Western Europe,1582326.94
2013-01-01,Greece,Western Europe,1540921.6
2014-01-01,Greece,Western Europe,1501582.43
2015-01-01,Greece,Western Europe,1464215.82
2016-01-01,Greece,Western Europe,1431758.46
2017-01-01,Greece,Western Europe,1403904.17
2018-01-01,Greece,Western Europe,1377456.5
2019-01-01,Greece,Western Europe,1350210.92
1990-01-01,Iceland,Western Europe,27319.25
1991-01-01,Iceland,Western Europe,27445.09
1992-01-01,Iceland,Western Europe,27537.24
1993-01-01,Iceland,Western Europe,27511.92
1994-01-01,Iceland,Western Europe,27415.92
1995-01-01,Iceland,Western Europe,27304.36
1996-01-01,Iceland,Western Europe,27117.84
1997-01-01,Iceland,Western Europe,26845.57
1998-01-01,Iceland,Western Europe,26601.56
1999-01-01,Iceland,Western Europe,26337.0
2000-01-01,Iceland,Western Europe,25982.39
2001-01-01,Iceland,Western Europe,25582.94
2002-01-01,Iceland,Western Europe,25062.26
2003-01-01,Iceland,Western Europe,24450.95
2004-01-01,Iceland,Western Europe,23886.21
2005-01-01,Iceland,Western Europe,23374.66
2006-01-01,Iceland,Western Europe,22933.77
2007-01-01,Iceland,Western Europe,22508.84
2008-01-01,Iceland,Western Europe,22091.73
2009-01-01,Iceland,Western Europe,21618.09
2010-01-01,Iceland,Western Europe,21027.91
2011-01-01,Iceland,Western Europe,20452.44
2012-01-01,Iceland,Western Europe,20070.15
2013-01-01,Iceland,Western Europe,19822.47
2014-01-01,Iceland,Western Europe,19692.29
2015-01-01,Iceland,Western Europe,19647.17
2016-01-01,Iceland,Western Europe,19679.98
2017-01-01,Iceland,Western Europe,19760.21
2018-01-01,Iceland,Western Europe,19869.85
2019-01-01,Iceland,Western Europe,20046.43
1990-01-01,Ireland,Western Europe,410704.36
1991-01-01,Ireland,Western Europe,409752.14
1992-01-01,Ireland,Western Europe,409628.8
1993-01-01,Ireland,Western Europe,410402.54
1994-01-01,Ireland,Western Europe,412547.42
1995-01-01,Ireland,Western Europe,416146.53
1996-01-01,Ireland,Western Europe,420323.84
1997-01-01,Ireland,Western Europe,424573.81
1998-01-01,Ireland,Western Europe,429330.68
1999-01-01,Ireland,Western Europe,433849.57
2000-01-01,Ireland,Western Europe,438322.38
2001-01-01,Ireland,Western Europe,443507.07
2002-01-01,Ireland,Western Europe,449440.54
2003-01-01,Ireland,Western Europe,456156.54
2004-01-01,Ireland,Western Europe,463902.29
2005-01-01,Ireland,Western Europe,472348.21
2006-01-01,Ireland,Western Europe,480927.97
2007-01-01,Ireland,Western Europe,488331.25
2008-01-01,Ireland,Western Europe,493517.68
2009-01-01,Ireland,Western Europe,496097.19
2010-01-01,Ireland,Western Europe,495008.09
2011-01-01,Ireland,Western Europe,490699.56
2012-01-01,Ireland,Western Europe,483045.61
2013-01-01,Ireland,Western Europe,472271.68
2014-01-01,Ireland,Western Europe,460165.06
2015-01-01,Ireland,Western Europe,447850.83
2016-01-01,Ireland,Western Europe,436494.23
2017-01-01,Ireland,Western Europe,427563.98
2018-01-01,Ireland,Western Europe,421950.7
2019-01-01,Ireland,Western Europe,417722.04
1990-01-01,Israel,Western Europe,430661.39
1991-01-01,Israel,Western Europe,436073.63
1992-01-01,Israel,Western Europe,440142.58
1993-01-01,Israel,Western Europe,443502.63
1994-01-01,Israel,Western Europe,446275.69
1995-01-01,Israel,Western Europe,447826.05
1996-01-01,Israel,Western Europe,448366.36
1997-01-01,Israel,Western Europe,447774.93
1998-01-01,Israel,Western Europe,447012.07
1999-01-01,Israel,Western Europe,445623.09
2000-01-01,Israel,Western Europe,443079.24
2001-01-01,Israel,Western Europe,439700.17
2002-01-01,Israel,Western Europe,435880.47
2003-01-01,Israel,Western Europe,431995.88
2004-01-01,Israel,Western Europe,428598.19
2005-01-01,Israel,Western Europe,425580.89
2006-01-01,Israel,Western Europe,423076.87
2007-01-01,Israel,Western Europe,421476.9
2008-01-01,Israel,Western Europe,421175.2
2009-01-01,Israel,Western Europe,422119.18
2010-01-01,Israel,Western Europe,425275.24
2011-01-01,Israel,Western Europe,429344.3
2012-01-01,Israel,Western Europe,434019.59
2013-01-01,Israel,Western Europe,438377.2
2014-01-01,Israel,Western Europe,444193.2
2015-01-01,Israel,Western Europe,450933.72
2016-01-01,Israel,Western Europe,458734.77
2017-01-01,Israel,Western Europe,467776.74
2018-01-01,Israel,Western Europe,479302.61
2019-01-01,Israel,Western Europe,491135.19
1990-01-01,Italy,Western Europe,6084106.49
1991-01-01,Italy,Western Europe,5984114.33
1992-01-01,Italy,Western Europe,5865885.33
1993-01-01,Italy,Western Europe,5742042.65
1994-01-01,Italy,Western Europe,5620153.56
1995-01-01,Italy,Western Europe,5508458.87
1996-01-01,Italy,Western Europe,5404627.46
1997-01-01,Italy,Western Europe,5321124.42
1998-01-01,Italy,Western Europe,5263413.63
1999-01-01,Italy,Western Europe,5229405.46
2000-01-01,Italy,Western Europe,5220046.44
2001-01-01,Italy,Western Europe,5222729.36
2002-01-01,Italy,Western Europe,5226917.02
2003-01-01,Italy,Western Europe,5235902.57
2004-01-01,Italy,Western Europe,5257809.82
2005-01-01,Italy,Western Europe,5281586.87
2006-01-01,Italy,Western Europe,5309681.78
2007-01-01,Italy,Western Europe,5341608.39
2008-01-01,Italy,Western Europe,5377873.25
2009-01-01,Italy,Western Europe,5401515.02
2010-01-01,Italy,Western Europe,5389774.87
2011-01-01,Italy,Western Europe,5345248.05
2012-01-01,Italy,Western Europe,5274037.89
2013-01-01,Italy,Western Europe,5177469.05
2014-01-01,Italy,Western Europe,5061515.62
2015-01-01,Italy,Western Europe,4937619.06
2016-01-01,Italy,Western Europe,4815179.58
2017-01-01,Italy,Western Europe,4701273.05
2018-01-01,Italy,Western Europe,4612989.03
2019-01-01,Italy,Western Europe,4536269.29
1990-01-01,Luxembourg,Western Europe,45144.22
1991-01-01,Luxembourg,Western Europe,45214.05
1992-01-01,Luxembourg,Western Europe,45413.2
1993-01-01,Luxembourg,Western Europe,45686.86
