date,name,category,value
1990-01-01,Timor-Leste,Southeast Asia,10422.38607
1991-01-01,Timor-Leste,Southeast Asia,10664.71151
1992-01-01,Timor-Leste,Southeast Asia,10886.86
1993-01-01,Timor-Leste,Southeast Asia,11094.49651
1994-01-01,Timor-Leste,Southeast Asia,11292.41318
1995-01-01,Timor-Leste,Southeast Asia,11495.9037
1996-01-01,Timor-Leste,Southeast Asia,11697.41631
1997-01-01,Timor-Leste,Southeast Asia,11888.16949
1998-01-01,Timor-Leste,Southeast Asia,12083.52185
1999-01-01,Timor-Leste,Southeast Asia,12276.9726
2000-01-01,Timor-Leste,Southeast Asia,12420.30377
2001-01-01,Timor-Leste,Southeast Asia,12617.22171
2002-01-01,Timor-Leste,Southeast Asia,12822.43027
2003-01-01,Timor-Leste,Southeast Asia,13055.49837
2004-01-01,Timor-Leste,Southeast Asia,13339.54442
2005-01-01,Timor-Leste,Southeast Asia,13645.71006
2006-01-01,Timor-Leste,Southeast Asia,14001.02201
2007-01-01,Timor-Leste,Southeast Asia,14407.07844
2008-01-01,Timor-Leste,Southeast Asia,14862.74676
2009-01-01,Timor-Leste,Southeast Asia,15350.78548
2010-01-01,Timor-Leste,Southeast Asia,15812.24385
2011-01-01,Timor-Leste,Southeast Asia,16323.22132
2012-01-01,Timor-Leste,Southeast Asia,16872.59029
2013-01-01,Timor-Leste,Southeast Asia,17459.32689
2014-01-01,Timor-Leste,Southeast Asia,17984.99036
2015-01-01,Timor-Leste,Southeast Asia,18435.09847
2016-01-01,Timor-Leste,Southeast Asia,18844.84295
2017-01-01,Timor-Leste,Southeast Asia,19247.58942
2018-01-01,Timor-Leste,Southeast Asia,19650.879
2019-01-01,Timor-Leste,Southeast Asia,20026.57622
1990-01-01,Viet Nam,Southeast Asia,741129.111
1991-01-01,Viet Nam,Southeast Asia,775665.4708
1992-01-01,Viet Nam,Southeast Asia,810064.7428
1993-01-01,Viet Nam,Southeast Asia,844086.3158
1994-01-01,Viet Nam,Southeast Asia,869256.0843
1995-01-01,Viet Nam,Southeast Asia,892636.5631
1996-01-01,Viet Nam,Southeast Asia,915797.7638
1997-01-01,Viet Nam,Southeast Asia,935841.9083
1998-01-01,Viet Nam,Southeast Asia,946628.1174
1999-01-01,Viet Nam,Southeast Asia,954321.8678
2000-01-01,Viet Nam,Southeast Asia,958628.4331
2001-01-01,Viet Nam,Southeast Asia,961697.6341
2002-01-01,Viet Nam,Southeast Asia,962323.4512
2003-01-01,Viet Nam,Southeast Asia,960902.5789
2004-01-01,Viet Nam,Southeast Asia,959964.6646
2005-01-01,Viet Nam,Southeast Asia,958741.6158
2006-01-01,Viet Nam,Southeast Asia,960935.1956
2007-01-01,Viet Nam,Southeast Asia,964713.9033
2008-01-01,Viet Nam,Southeast Asia,968148.8279
2009-01-01,Viet Nam,Southeast Asia,972066.4939
2010-01-01,Viet Nam,Southeast Asia,976778.1839
2011-01-01,Viet Nam,Southeast Asia,982958.5036
2012-01-01,Viet Nam,Southeast Asia,990293.9839
2013-01-01,Viet Nam,Southeast Asia,996896.283
2014-01-01,Viet Nam,Southeast Asia,1002422.547
2015-01-01,Viet Nam,Southeast Asia,1008394.235
2016-01-01,Viet Nam,Southeast Asia,1022306.57
2017-01-01,Viet Nam,Southeast Asia,1037723.02
2018-01-01,Viet Nam,Southeast Asia,1054547.125
2019-01-01,Viet Nam,Southeast Asia,1071760.242
1990-01-01,Fiji,Oceania,45531.38919
1991-01-01,Fiji,Oceania,45481.47552
1992-01-01,Fiji,Oceania,45481.50776
1993-01-01,Fiji,Oceania,45496.61239
1994-01-01,Fiji,Oceania,45531.13325
1995-01-01,Fiji,Oceania,45577.2756
1996-01-01,Fiji,Oceania,45654.30702
1997-01-01,Fiji,Oceania,45792.27916
1998-01-01,Fiji,Oceania,46029.22961
1999-01-01,Fiji,Oceania,46354.02031
2000-01-01,Fiji,Oceania,46676.35523
2001-01-01,Fiji,Oceania,46967.99283
2002-01-01,Fiji,Oceania,47225.09224
2003-01-01,Fiji,Oceania,47053.61208
2004-01-01,Fiji,Oceania,46873.99047
2005-01-01,Fiji,Oceania,46591.02512
2006-01-01,Fiji,Oceania,46324.07791
2007-01-01,Fiji,Oceania,46047.33964
2008-01-01,Fiji,Oceania,45817.99613
2009-01-01,Fiji,Oceania,45679.4934
2010-01-01,Fiji,Oceania,45640.89082
2011-01-01,Fiji,Oceania,45633.88029
2012-01-01,Fiji,Oceania,45876.89273
2013-01-01,Fiji,Oceania,46084.63515
2014-01-01,Fiji,Oceania,46270.46249
2015-01-01,Fiji,Oceania,46493.65307
2016-01-01,Fiji,Oceania,46733.67143
2017-01-01,Fiji,Oceania,47019.65419
2018-01-01,Fiji,Oceania,47337.88156
2019-01-01,Fiji,Oceania,47654.58769
1990-01-01,Kiribati,Oceania,7894.935513
1991-01-01,Kiribati,Oceania,8094.859009
1992-01-01,Kiribati,Oceania,8270.464532
1993-01-01,Kiribati,Oceania,8440.957027
1994-01-01,Kiribati,Oceania,8623.675644
1995-01-01,Kiribati,Oceania,8839.729026
1996-01-01,Kiribati,Oceania,9113.488095
1997-01-01,Kiribati,Oceania,9425.269955
1998-01-01,Kiribati,Oceania,9768.862108
1999-01-01,Kiribati,Oceania,10128.60214
2000-01-01,Kiribati,Oceania,10471.44393
2001-01-01,Kiribati,Oceania,10791.59403
2002-01-01,Kiribati,Oceania,11093.94632
2003-01-01,Kiribati,Oceania,11384.05361
2004-01-01,Kiribati,Oceania,11677.10547
2005-01-01,Kiribati,Oceania,11930.9112
2006-01-01,Kiribati,Oceania,12173.24675
2007-01-01,Kiribati,Oceania,12393.01323
2008-01-01,Kiribati,Oceania,12593.02491
2009-01-01,Kiribati,Oceania,12771.76874
2010-01-01,Kiribati,Oceania,12945.4465
2011-01-01,Kiribati,Oceania,13082.4534
2012-01-01,Kiribati,Oceania,13193.46958
2013-01-01,Kiribati,Oceania,13265.01213
2014-01-01,Kiribati,Oceania,13334.792
2015-01-01,Kiribati,Oceania,13410.25947
2016-01-01,Kiribati,Oceania,13538.50264
2017-01-01,Kiribati,Oceania,13691.43021
2018-01-01,Kiribati,Oceania,13862.21463
2019-01-01,Kiribati,Oceania,14052.05598
1990-01-01,Marshall Islands,Oceania,930.5987796
1991-01-01,Marshall Islands,Oceania,952.1721607
1992-01-01,Marshall Islands,Oceania,974.4523977
1993-01-01,Marshall Islands,Oceania,999.5610096
1994-01-01,Marshall Islands,Oceania,1027.798492
1995-01-01,Marshall Islands,Oceania,1057.270847
1996-01-01,Marshall Islands,Oceania,1086.335358
1997-01-01,Marshall Islands,Oceania,1114.689531
1998-01-01,Marshall Islands,Oceania,1142.904155
1999-01-01,Marshall Islands,Oceania,1171.282262
2000-01-01,Marshall Islands,Oceania,1197.757736
2001-01-01,Marshall Islands,Oceania,1221.611295
2002-01-01,Marshall Islands,Oceania,1242.137333
2003-01-01,Marshall Islands,Oceania,1287.64679
2004-01-01,Marshall Islands,Oceania,1334.730745
2005-01-01,Marshall Islands,Oceania,1375.661917
2006-01-01,Marshall Islands,Oceania,1415.502658
2007-01-01,Marshall Islands,Oceania,1455.285665
2008-01-01,Marshall Islands,Oceania,1496.104746
2009-01-01,Marshall Islands,Oceania,1540.860742
2010-01-01,Marshall Islands,Oceania,1587.523487
2011-01-01,Marshall Islands,Oceania,1633.2138
2012-01-01,Marshall Islands,Oceania,1681.841623
2013-01-01,Marshall Islands,Oceania,1728.972581
2014-01-01,Marshall Islands,Oceania,1776.299643
2015-01-01,Marshall Islands,Oceania,1821.967344
2016-01-01,Marshall Islands,Oceania,1860.555832
2017-01-01,Marshall Islands,Oceania,1892.154758
2018-01-01,Marshall Islands,Oceania,1922.093497
2019-01-01,Marshall Islands,Oceania,1950.75786
1990-01-01,Micronesia (Federated States of),Oceania,9470.305481
1991-01-01,Micronesia (Federated States of),Oceania,9658.51907
1992-01-01,Micronesia (Federated States of),Oceania,9847.617636
1993-01-01,Micronesia (Federated States of),Oceania,10034.27856
1994-01-01,Micronesia (Federated States of),Oceania,10217.48551
1995-01-01,Micronesia (Federated States of),Oceania,10389.3167
